# i	20
1.0	-0.05399569869041443
2.0	4.035409074276686e-5
3.0	-0.016761500388383865
4.0	2.3211041479953565e-6
5.0	-0.0006110712420195341
6.0	-1.4674997146357782e-6
7.0	4.3962980271317065e-5
8.0	1.2530650792541564e-6
9.0	2.6056957267428515e-6
10.0	1.8440530311636394e-6
11.0	1.4172148894431302e-6
12.0	-1.2994333928872948e-6
13.0	2.139433490810916e-6
14.0	4.06307663070038e-6
15.0	2.13312068808591e-6
16.0	6.761962868040428e-5
17.0	3.2874709177121986e-6
18.0	2.869404170269263e-6
19.0	1.7277027382078813e-6
20.0	-0.3343101441860199
21.0	2.187359768868191e-6
22.0	1.1021989848813973e-5
23.0	2.144771315215621e-6
24.0	3.553353167262685e-7
25.0	-8.025562237889972e-6
26.0	8.754238933761371e-7
27.0	-2.3719942419120343e-6
28.0	8.576567779527977e-6
29.0	4.7413345782842953e-7
30.0	-0.30797284841537476
31.0	5.312002713253605e-7
32.0	-1.7110758108174196e-6
33.0	6.154730272101006e-7
34.0	-9.843309817370027e-5
35.0	4.152099464249659e-8
36.0	0.011385838501155376
37.0	-1.6848487121023936e-6
38.0	0.0658155232667923
39.0	-4.275906576367561e-6
40.0	0.05342305079102516
