# sweep	energy	spin	maxdim	dmrg_maxerr
1	-7.286126136779785	0.6700246334075928	50	9.370857151225209e-5
2	-7.359241485595703	0.6698256731033325	100	4.334166078479029e-5
3	-7.384706974029541	0.670113205909729	150	5.67792376386933e-5
4	-7.409056186676025	0.669857919216156	200	9.598797623766586e-5
5	-7.427072048187256	0.6691551208496094	300	4.199549584882334e-5
6	-7.436309337615967	0.6686794757843018	400	1.4009917322255205e-5
7	-7.439977645874023	0.6684147119522095	500	3.6648998502641916e-6
8	-7.4413347244262695	0.6682326793670654	700	3.8677703173561895e-7
9	-7.441754341125488	0.6681016683578491	900	6.690726905844713e-8
10	-7.441938400268555	0.6680169701576233	1200	7.031277782232337e-9
11	-7.442049980163574	0.6679379343986511	1600	4.516451379554809e-10
12	-7.442102432250977	0.6678667068481445	1888	9.999891886769419e-11
13	-7.442160606384277	0.6677972674369812	1843	6.719475464933566e-8
14	-7.4422101974487305	0.6677372455596924	1783	5.8594686436208576e-8
15	-7.442256927490234	0.6676710844039917	1714	9.149249535767012e-8
16	-7.4422993659973145	0.6676124334335327	1688	5.5771327112097424e-8
17	-7.4423394203186035	0.6675487756729126	1672	2.2329286863964626e-8
18	-7.442378520965576	0.6674953699111938	1688	1.0567001140771026e-7
19	-7.4424147605896	0.66743004322052	1707	1.0502748892804448e-7
20	-7.442458629608154	0.6673735976219177	1664	3.211062704622236e-8
21	-7.442488670349121	0.6673167943954468	1708	9.930229971644167e-9
22	-7.442515850067139	0.667259931564331	1732	1.1014789436103456e-7
23	-7.442536354064941	0.667202889919281	1618	6.466617463729563e-8
24	-7.4425578117370605	0.667155385017395	1680	5.0180812394273744e-8
25	-7.44259786605835	0.6671077013015747	1669	1.6420555937202153e-7
26	-7.4426140785217285	0.6670591831207275	1660	6.57078018662105e-8
27	-7.442654609680176	0.6670187711715698	1605	5.0265903439594695e-8
28	-7.442675590515137	0.6669766306877136	1666	2.4239918161583773e-7
29	-7.442702293395996	0.6669399738311768	1661	8.201117651651657e-8
30	-7.442712306976318	0.6668986082077026	1660	4.586157942298996e-8
31	-7.442732810974121	0.6668684482574463	1687	6.145265984969228e-8
32	-7.442752361297607	0.6668334603309631	1660	7.446996619364654e-8
33	-7.442790985107422	0.6668058633804321	1656	5.081537324258534e-8
34	-7.442797660827637	0.6667815446853638	1632	7.426449144531944e-8
35	-7.442819118499756	0.6667552590370178	1661	9.976594839145037e-8
36	-7.4428324699401855	0.6667343378067017	1644	6.349279146888875e-8
37	-7.442846775054932	0.6667131781578064	1644	8.594312816967431e-8
38	-7.44284725189209	0.6666890382766724	1650	1.5854395485348505e-7
39	-7.44287109375	0.6666669845581055	1608	6.248162520705591e-8
40	-7.442878723144531	0.6666513681411743	1606	1.2653073611090804e-7
41	-7.442880153656006	0.6666347980499268	1622	8.459643652258819e-8
42	-7.4429030418396	0.6666240692138672	1617	1.1363789553797687e-7
43	-7.44290828704834	0.6666103601455688	1597	9.001438172617782e-8
44	-7.442915439605713	0.6665990352630615	1627	6.602599000871123e-8
45	-7.442916393280029	0.6665874719619751	1642	5.882604625639942e-8
46	-7.442944526672363	0.6665789484977722	1649	5.570668548671165e-8
47	-7.442931652069092	0.6665673851966858	1614	3.9006113894402006e-8
48	-7.442936897277832	0.6665583848953247	1642	5.67890232616719e-8
49	-7.4429473876953125	0.6665503978729248	1620	3.5263369113636145e-8
50	-7.442953109741211	0.6665431261062622	1632	1.1396564758570094e-7
51	-7.442965507507324	0.6665366888046265	1612	7.440584681717155e-8
52	-7.442958831787109	0.6665308475494385	1629	6.990745049506586e-8
53	-7.442965030670166	0.6665249466896057	1643	2.679917798786846e-8
54	-7.442959785461426	0.6665166616439819	1606	1.5770497441280895e-7
55	-7.442972183227539	0.666512668132782	1641	1.2208742816710583e-7
56	-7.442972183227539	0.6665095686912537	1656	7.548014480107668e-8
57	-7.442975997924805	0.6665035486221313	1638	3.889867983275508e-8
58	-7.442989826202393	0.6665008068084717	1647	8.353355696044673e-8
59	-7.442981243133545	0.6664960980415344	1630	9.762859320971984e-8
60	-7.44299840927124	0.6664950847625732	1658	6.942493513406589e-8
61	-7.4429707527160645	0.6664906740188599	1633	1.324454643736317e-7
62	-7.44299840927124	0.6664891242980957	1645	9.062755879085671e-8
63	-7.443003177642822	0.6664861440658569	1633	1.3593474079698353e-7
64	-7.442999839782715	0.6664839386940002	1621	4.476014581200616e-8
65	-7.442976474761963	0.6664811968803406	1636	3.5852568913696814e-8
66	-7.442994594573975	0.6664801836013794	1594	1.5336917158492724e-7
67	-7.442992687225342	0.6664782762527466	1644	1.6874373898190242e-7
68	-7.442994594573975	0.6664760112762451	1646	1.6089435916910588e-7
69	-7.442998886108398	0.6664753556251526	1640	9.09803432591616e-8
70	-7.442991733551025	0.6664735674858093	1619	7.648715438790532e-8
71	-7.442989826202393	0.6664727926254272	1647	1.8333787821234182e-8
72	-7.4429931640625	0.666471004486084	1641	7.791037859306016e-8
73	-7.442999362945557	0.6664701700210571	1628	9.058744865342305e-8
74	-7.443012237548828	0.6664701700210571	1641	5.140976711004441e-8
75	-7.442991733551025	0.6664679646492004	1638	1.2056187870257418e-7
76	-7.443004131317139	0.6664667725563049	1645	1.0880958711823041e-7
77	-7.443022727966309	0.6664677858352661	1645	2.4944814214222788e-8
78	-7.443011283874512	0.6664673089981079	1644	1.0632313518499359e-7
79	-7.443008899688721	0.6664658784866333	1641	3.378895385708347e-8
80	-7.4430155754089355	0.6664662957191467	1630	4.948846310526278e-8
