# sweep	energy	spin	maxdim	dmrg_maxerr
1	-11.727029800415039	0.8645294308662415	50	0.00012994049757253379
2	-11.825531005859375	0.8649230003356934	100	3.914840272045694e-5
3	-11.854369163513184	0.8649507761001587	150	4.629354225471616e-5
4	-11.876834869384766	0.8649378418922424	200	5.1390630687819794e-5
5	-11.891924858093262	0.8649386167526245	300	1.8284439647686668e-5
6	-11.899768829345703	0.8649193048477173	400	5.257837528915843e-6
7	-11.903818130493164	0.8649137020111084	500	2.3214149678096874e-6
8	-11.905835151672363	0.8649066686630249	700	9.180775606409952e-8
9	-11.906922340393066	0.8649053573608398	900	1.501283897198391e-8
10	-11.90761947631836	0.86490797996521	1200	1.1829086599135508e-9
11	-11.908021926879883	0.8649028539657593	1437	9.99978849725025e-11
12	-11.908254623413086	0.8649061322212219	1388	9.99516996946781e-11
13	-11.908398628234863	0.8649043440818787	1379	1.7844921273990622e-7
14	-11.908482551574707	0.8649033904075623	1349	4.6512578677493366e-8
15	-11.908530235290527	0.8649046421051025	1330	5.8664504365424364e-8
16	-11.9085693359375	0.8649029731750488	1330	1.55421588488025e-7
17	-11.908615112304688	0.8649027943611145	1321	4.674990350395092e-8
18	-11.908683776855469	0.8649047613143921	1303	6.002178309927331e-8
19	-11.908670425415039	0.8649046421051025	1298	4.77900385931207e-8
20	-11.908719062805176	0.8649047613143921	1293	1.1663234289471802e-7
21	-11.908720016479492	0.8649031519889832	1285	8.486011182640141e-8
22	-11.908712387084961	0.8649017810821533	1280	5.972258065867209e-8
23	-11.90874195098877	0.8649026155471802	1270	1.4395818936918658e-7
24	-11.90871524810791	0.8649039268493652	1281	3.676991155998621e-8
25	-11.908687591552734	0.8649014234542847	1259	5.544407954971575e-8
26	-11.908743858337402	0.8649035692214966	1282	8.187635813783345e-8
27	-11.908742904663086	0.8649032115936279	1235	2.5047580720638507e-7
28	-11.908700942993164	0.8649007081985474	1254	1.2610595945261593e-7
29	-11.908754348754883	0.8649033308029175	1266	1.2593790188475396e-7
30	-11.908735275268555	0.8649030923843384	1217	2.756513772794733e-8
31	-11.90872573852539	0.8649017810821533	1228	2.9192619876994286e-7
32	-11.908773422241211	0.8649044036865234	1255	9.427012770402143e-8
33	-11.908770561218262	0.8649033308029175	1245	2.154989289238074e-7
34	-11.908736228942871	0.8649008274078369	1243	1.3794263509225857e-7
35	-11.908748626708984	0.8649019598960876	1197	9.149024293719776e-8
36	-11.908732414245605	0.8649024963378906	1240	4.3424400075764424e-8
37	-11.908748626708984	0.864902675151825	1212	1.6810372471809387e-7
38	-11.908764839172363	0.8649023771286011	1233	9.318557658843929e-8
39	-11.908720016479492	0.8649032115936279	1186	1.0381907600276463e-7
40	-11.908744812011719	0.8649024963378906	1224	1.3879609639388946e-7
41	-11.908768653869629	0.8649036884307861	1217	1.9493035097184475e-7
42	-11.908798217773438	0.8649039268493652	1197	1.1357101925568713e-7
43	-11.908760070800781	0.8649044632911682	1210	9.112804377764405e-8
44	-11.908754348754883	0.8649032711982727	1210	6.748562242364642e-8
45	-11.908764839172363	0.8649032711982727	1238	1.6678481529197597e-7
46	-11.90876293182373	0.8649035692214966	1217	1.230305173294255e-7
47	-11.90875244140625	0.864902138710022	1199	3.7345479597661324e-8
48	-11.908760070800781	0.8649028539657593	1169	5.493862076377809e-8
49	-11.908761024475098	0.8649023771286011	1203	1.1142079614501199e-7
50	-11.908758163452148	0.8649021983146667	1205	8.573109511189614e-8
51	-11.908795356750488	0.8649030923843384	1227	1.0378428072499446e-7
52	-11.908751487731934	0.8649027943611145	1212	3.80136278010923e-8
53	-11.908743858337402	0.8649022579193115	1214	9.036751436042323e-8
54	-11.908788681030273	0.864903450012207	1170	8.34176603348169e-8
55	-11.908740043640137	0.8649020791053772	1195	1.0028971786368857e-7
56	-11.908768653869629	0.8649030923843384	1180	1.8143898827815974e-8
57	-11.908735275268555	0.864902675151825	1169	1.332920334107257e-7
58	-11.908753395080566	0.8649032115936279	1214	1.7014771458434552e-7
59	-11.908781051635742	0.8649030327796936	1187	4.06303968247812e-8
60	-11.908782958984375	0.8649032115936279	1181	7.468911888963703e-8
61	-11.90876579284668	0.8649023771286011	1184	1.0581585740965238e-7
62	-11.90873908996582	0.8649018406867981	1181	1.5231799466164375e-7
63	-11.908788681030273	0.8649028539657593	1185	1.0466261102237695e-7
64	-11.908772468566895	0.8649027347564697	1243	2.8480101832428772e-8
65	-11.908774375915527	0.864902138710022	1190	7.705084925646588e-8
66	-11.908782005310059	0.8649036884307861	1205	4.407599263345219e-8
67	-11.908788681030273	0.8649035692214966	1195	6.465941737587855e-8
68	-11.908782958984375	0.8649023771286011	1204	5.2453277277209054e-8
69	-11.9087495803833	0.864902138710022	1196	7.242810795560217e-8
70	-11.908797264099121	0.8649027347564697	1195	9.564059411104608e-8
71	-11.9087495803833	0.864901602268219	1240	5.098587152474465e-8
72	-11.908750534057617	0.8649020791053772	1252	6.024463061748975e-8
73	-11.90880298614502	0.8649037480354309	1201	8.311157273510617e-8
74	-11.908740997314453	0.8648996949195862	1207	9.420201507737147e-8
75	-11.9087495803833	0.8649013042449951	1152	1.1621550299878436e-7
76	-11.908764839172363	0.8649017214775085	1204	7.03154796610761e-8
77	-11.90877914428711	0.8649014234542847	1246	7.824278469570345e-8
78	-11.908791542053223	0.8649030923843384	1204	1.85827655485582e-8
79	-11.908780097961426	0.864902675151825	1210	3.3964344225978493e-8
80	-11.908736228942871	0.8649005889892578	1203	5.415240522665954e-8
