# sweep	energy	spin	maxdim	dmrg_maxerr
1	-7.291144847869873	0.8201533555984497	50	0.00016110538854263723
2	-7.368282318115234	0.8191804885864258	100	4.952839299221523e-5
3	-7.391622543334961	0.8191672563552856	150	5.367146150092594e-5
4	-7.415274620056152	0.8191867470741272	200	6.472123641287908e-5
5	-7.429622650146484	0.8185399770736694	300	1.973576218006201e-5
6	-7.436341762542725	0.8182176351547241	400	5.0240328164363746e-6
7	-7.439034938812256	0.8181040287017822	500	9.976656656363048e-7
8	-7.4399333000183105	0.8180107474327087	700	1.1219750462032607e-7
9	-7.440282821655273	0.8179590702056885	900	1.392756754370339e-8
10	-7.44040060043335	0.8179152011871338	1200	1.7018160214377076e-9
11	-7.440475940704346	0.8178856372833252	1600	1.0396356692199404e-10
12	-7.440511226654053	0.8178580403327942	1509	9.985730992090325e-11
13	-7.440540790557861	0.8178319931030273	1435	3.5063802528156884e-8
14	-7.440556049346924	0.8178088665008545	1390	1.8385958355793264e-7
15	-7.440587043762207	0.8177855014801025	1322	2.496388340489375e-8
16	-7.440594673156738	0.817764401435852	1330	4.240314055437011e-8
17	-7.440598487854004	0.8177448511123657	1337	2.207671059295535e-7
18	-7.440609455108643	0.8177251219749451	1260	6.366120430811861e-8
19	-7.440598964691162	0.8177012205123901	1310	6.829980492284449e-8
20	-7.4406304359436035	0.8176820278167725	1297	9.8700169814947e-8
21	-7.4406208992004395	0.8176605105400085	1281	1.0135727279703133e-7
22	-7.440637111663818	0.8176431655883789	1288	1.410362102660656e-7
23	-7.440648078918457	0.8176223039627075	1281	1.0216864154699579e-7
24	-7.440648078918457	0.817600429058075	1303	1.0954506990401569e-7
25	-7.440682411193848	0.8175827264785767	1321	8.824817854247158e-8
26	-7.440659999847412	0.8175632357597351	1268	1.4604489706471213e-7
27	-7.440675258636475	0.8175406455993652	1297	6.821320397421005e-8
28	-7.440680980682373	0.8175237774848938	1282	1.4291073568983848e-7
29	-7.44069242477417	0.817506730556488	1245	1.3357669104152592e-7
30	-7.440685272216797	0.8174883127212524	1297	4.14170564511096e-8
31	-7.440744400024414	0.8174763917922974	1274	1.0609652889570498e-7
32	-7.440718173980713	0.817454993724823	1286	2.0724208127376187e-7
33	-7.44072961807251	0.8174392580986023	1292	2.3346668598378528e-8
34	-7.440735816955566	0.8174238204956055	1278	3.4298164308665946e-8
35	-7.440731525421143	0.8174055218696594	1263	5.878110087564892e-8
36	-7.440741539001465	0.817392110824585	1279	7.123628620320233e-8
37	-7.440740585327148	0.8173767328262329	1306	1.2924317616125336e-7
38	-7.440746784210205	0.81736159324646	1318	5.389015456103152e-8
39	-7.440759181976318	0.8173466920852661	1272	1.374939557763355e-7
40	-7.44075870513916	0.8173336982727051	1299	9.72938991594674e-8
41	-7.440764904022217	0.8173213005065918	1308	5.158893401358e-8
42	-7.440771102905273	0.8173090219497681	1324	3.686039917738526e-8
43	-7.440769672393799	0.8172967433929443	1298	9.822440460993676e-8
44	-7.440770626068115	0.8172832131385803	1311	4.361257310847577e-8
45	-7.440776348114014	0.8172710537910461	1293	1.4020496053035458e-7
46	-7.440805435180664	0.8172608613967896	1313	3.304757711930506e-8
47	-7.440784931182861	0.8172493577003479	1322	9.67058788603481e-9
48	-7.440783977508545	0.8172377347946167	1323	1.1367917096549718e-7
49	-7.440791130065918	0.8172277808189392	1325	6.339526237297832e-8
50	-7.440805912017822	0.8172173500061035	1280	5.0673897078468144e-8
51	-7.440802574157715	0.817206859588623	1353	8.153935482368979e-8
52	-7.440809726715088	0.817198634147644	1305	2.6953653531336386e-8
53	-7.440828800201416	0.8171899914741516	1295	7.042939387247316e-8
54	-7.440825939178467	0.8171790242195129	1286	7.147652780759017e-8
55	-7.440837860107422	0.8171719908714294	1325	1.300647198831939e-7
56	-7.440815448760986	0.817162811756134	1331	2.410729116331112e-10
57	-7.44082498550415	0.8171539306640625	1299	1.7088919435082062e-7
58	-7.440863609313965	0.8171500563621521	1295	1.5042200374182357e-8
59	-7.44083309173584	0.8171393275260925	1304	8.228365544482585e-8
60	-7.440836429595947	0.8171303272247314	1343	1.467181078851354e-7
61	-7.440845012664795	0.8171230554580688	1313	2.1682534878664228e-8
62	-7.440828800201416	0.8171130418777466	1292	9.21890830340999e-8
63	-7.440840244293213	0.8171083927154541	1303	7.139273350276198e-8
64	-7.440875053405762	0.8171024322509766	1312	5.361041033324909e-8
65	-7.440842628479004	0.8170937299728394	1324	9.526425515105075e-8
66	-7.440855503082275	0.8170883655548096	1297	6.645882422162686e-8
67	-7.440861701965332	0.817081093788147	1340	9.259185418386551e-8
68	-7.440845489501953	0.8170759677886963	1322	5.1107416965123775e-8
69	-7.440861225128174	0.8170701265335083	1359	6.190795431848528e-8
70	-7.440863609313965	0.8170636892318726	1278	6.46015578809056e-8
71	-7.440868377685547	0.8170584440231323	1325	1.0706931163895206e-7
72	-7.440877914428711	0.8170515298843384	1260	4.578679835276489e-8
73	-7.4408650398254395	0.8170466423034668	1286	7.791479106344923e-8
74	-7.440888404846191	0.8170431852340698	1322	7.05907368114822e-8
75	-7.440877914428711	0.8170377016067505	1291	1.1164699031951386e-7
76	-7.440897464752197	0.8170356154441833	1297	5.12422175802385e-8
77	-7.440882205963135	0.8170284032821655	1288	3.11430028432369e-8
78	-7.440897464752197	0.8170247077941895	1332	7.578645977446286e-8
79	-7.440892219543457	0.8170215487480164	1335	9.710208814794896e-8
80	-7.440878868103027	0.8170158863067627	1301	1.4226205280465365e-7
