# i	21
1.0	0.00086493871640414
2.0	5.779626917501446e-6
3.0	1.036138019117061e-5
4.0	-7.375046152446885e-6
5.0	-1.0871863196371123e-5
6.0	-1.3452338407660136e-6
7.0	-5.012340125176706e-7
8.0	-9.767466508492362e-6
9.0	-0.0010618976084515452
10.0	-3.220390851765842e-7
11.0	2.0745611095662753e-7
12.0	-4.842628641199553e-6
13.0	-6.078967544453917e-6
14.0	2.4346720692847157e-6
15.0	2.4230810140579706e-6
16.0	-0.0001689912605797872
17.0	1.4857119822409004e-5
18.0	-3.66910882121374e-7
19.0	-8.782263876128127e-7
20.0	-3.2834568628459238e-6
21.0	-1.2794545227734488e-6
22.0	1.4054247685635346e-6
23.0	1.0151898095500655e-6
24.0	3.540488251019269e-5
25.0	-4.989571607438847e-6
26.0	5.016485147280036e-7
27.0	1.0283561096002813e-6
28.0	5.551473236664606e-7
29.0	2.435384658383555e-7
30.0	3.052039332374079e-8
31.0	-8.554047781217378e-7
32.0	3.70876987290103e-5
33.0	3.049224687856622e-6
34.0	-1.3338367352844216e-6
35.0	-1.1717239658537437e-6
36.0	-3.6780727441509953e-6
37.0	-2.434120233374415e-6
38.0	-2.8470785764511675e-6
39.0	-1.586018584021076e-6
40.0	5.808405694551766e-5
