# i	5
1.0	7.972898234592043e-7
2.0	7.096359252636611e-7
3.0	3.441649212581502e-7
4.0	4.458321937958474e-7
5.0	7.7067446634522285e-25
6.0	-6.322104305370125e-9
7.0	7.972898235592828e-7
8.0	6.725660816014366e-7
9.0	3.4542935526100275e-7
10.0	3.909851944594012e-7
11.0	-5.9804853153661e-9
12.0	-9.276322213010848e-9
13.0	6.940232363228558e-7
14.0	5.648492046914955e-7
15.0	3.0207131917478575e-7
16.0	3.287631731749478e-7
17.0	-5.652560290565281e-9
18.0	-8.378092358988261e-9
19.0	5.07275500212025e-7
20.0	3.903172016917495e-7
21.0	2.2298564419367722e-7
22.0	2.2783705051347307e-7
23.0	-4.429455906304777e-9
24.0	-6.132230179086777e-9
25.0	2.6481313324702814e-7
26.0	1.743487781190016e-7
27.0	1.1802983277835066e-7
28.0	1.0065934232221978e-7
29.0	-2.4557719911715624e-9
30.0	-2.8191005584806482e-9
