# sweep	energy	spin	maxdim	dmrg_maxerr
1	-7.301897048950195	0.695366382598877	50	3.8333677366608754e-5
2	-7.356639862060547	0.6822234392166138	100	2.2039643226889893e-5
3	-7.391268253326416	0.6734079122543335	150	1.635817352507729e-5
4	-7.409640789031982	0.667769193649292	200	4.862620244239224e-6
5	-7.416788101196289	0.66544109582901	300	2.473677227499138e-7
6	-7.419165134429932	0.664620041847229	400	2.1485886847472102e-8
7	-7.4200239181518555	0.6642941236495972	500	5.432655214576698e-9
8	-7.420371055603027	0.6641404628753662	700	4.691301791481806e-10
9	-7.420555591583252	0.6640565395355225	853	9.990826915773354e-11
10	-7.42065954208374	0.6639881134033203	832	9.99550858749032e-11
11	-7.420744895935059	0.663930356502533	825	9.99731894490985e-11
12	-7.420845031738281	0.6638683080673218	846	9.998928074406166e-11
13	-7.420933723449707	0.6638056039810181	851	1.637539241983177e-7
14	-7.420983791351318	0.6637287735939026	870	1.3855634506398928e-7
15	-7.421043395996094	0.6636605262756348	886	1.0154021623520748e-7
16	-7.421126842498779	0.6635763645172119	901	4.5675417226220816e-8
17	-7.421188831329346	0.6634862422943115	914	4.955757404445649e-8
18	-7.421224117279053	0.6634074449539185	929	6.695383092392149e-8
19	-7.421266078948975	0.6633049249649048	935	8.183972965980502e-8
20	-7.421327590942383	0.663213849067688	946	8.553654851084502e-8
21	-7.421349048614502	0.6631488800048828	957	1.705369356841402e-7
22	-7.421408653259277	0.6630480289459229	971	8.947974095008249e-8
23	-7.421442031860352	0.6629445552825928	983	6.815507447299751e-8
24	-7.4214606285095215	0.6628361344337463	987	1.151161725942984e-7
25	-7.42150354385376	0.6627342700958252	994	1.606195176862002e-8
26	-7.421527862548828	0.6626254320144653	996	8.768004278181252e-8
27	-7.421544551849365	0.6625155806541443	996	7.456092987467855e-8
28	-7.421560287475586	0.662412166595459	1011	1.7849058053798217e-7
29	-7.421597003936768	0.6623033285140991	1019	1.179122666172816e-8
30	-7.421607971191406	0.6621992588043213	1032	3.2226928681211575e-8
31	-7.421627998352051	0.6620910167694092	1026	4.322075852769558e-8
32	-7.4216389656066895	0.6619901657104492	1036	3.2496963342509844e-8
33	-7.421663761138916	0.6618914604187012	1031	1.1811216893420351e-7
34	-7.421689510345459	0.6617968082427979	1044	3.763078382235108e-8
35	-7.421692371368408	0.6617051362991333	1044	2.6954079856977842e-8
36	-7.421699523925781	0.6616160273551941	1040	8.741636037257194e-8
37	-7.421702861785889	0.6615310907363892	1026	3.80969673585696e-8
38	-7.421696186065674	0.6614432334899902	1048	1.849903696893307e-7
39	-7.421734809875488	0.6613680720329285	1038	1.3644574892168748e-7
40	-7.42172384262085	0.6612908244132996	1046	9.592379512923799e-8
41	-7.4217352867126465	0.6612241864204407	1038	6.737003843682032e-8
42	-7.42172908782959	0.6611615419387817	1046	1.702863627883744e-8
43	-7.421736240386963	0.661092221736908	1056	7.783664557337033e-8
44	-7.421769618988037	0.6610310673713684	1041	5.189616558709531e-8
45	-7.421764373779297	0.6609759330749512	1046	7.203913554576502e-8
46	-7.421792507171631	0.6609182953834534	1049	3.643668122776944e-8
47	-7.421777725219727	0.6608683466911316	1059	7.386383771290639e-8
48	-7.421792030334473	0.6608193516731262	1060	3.0305319143053566e-8
49	-7.4217848777771	0.6607776880264282	1061	8.713843868690674e-8
50	-7.421830654144287	0.66072678565979	1085	1.6947306846759602e-7
51	-7.421796798706055	0.6606900691986084	1064	1.2652573211369145e-8
52	-7.421795845031738	0.6606535911560059	1065	8.874679480186387e-8
53	-7.42179012298584	0.6606165766716003	1066	9.426886293795178e-8
54	-7.421816349029541	0.6605862379074097	1066	9.012613588765817e-8
55	-7.4218034744262695	0.660550594329834	1061	1.830065166075201e-8
56	-7.421799182891846	0.6605173945426941	1043	1.3552951827477955e-7
57	-7.421823978424072	0.6604915857315063	1049	1.2234600887950364e-7
58	-7.421820163726807	0.660466730594635	1051	5.9160782939216006e-8
59	-7.42182731628418	0.6604392528533936	1070	7.482818631388e-8
60	-7.421841144561768	0.6604191064834595	1066	4.794876318214847e-8
61	-7.421829700469971	0.6603983044624329	1063	7.197197504638098e-8
62	-7.42183780670166	0.6603800058364868	1064	9.912702125802753e-8
63	-7.42182731628418	0.6603598594665527	1094	9.23265019991959e-8
64	-7.421834945678711	0.660340428352356	1085	5.6907957457497105e-8
65	-7.421838283538818	0.660326361656189	1069	5.254244328511959e-8
66	-7.421842098236084	0.6603119373321533	1071	4.607989723126593e-8
67	-7.421842575073242	0.6602962017059326	1080	9.902279884954623e-8
68	-7.421844959259033	0.6602827310562134	1081	3.682441729324637e-8
69	-7.4218525886535645	0.6602715849876404	1075	5.1024429126300674e-8
70	-7.421856880187988	0.6602610349655151	1074	1.0146560924795267e-7
71	-7.421847343444824	0.6602522134780884	1082	2.4954774247021305e-8
72	-7.421858787536621	0.6602417826652527	1079	1.8257908607210993e-7
73	-7.421851634979248	0.6602284908294678	1076	1.7399044338617387e-7
74	-7.421863079071045	0.6602219343185425	1078	1.4043639851024636e-7
75	-7.421847343444824	0.6602129340171814	1082	1.6910149724935764e-7
76	-7.4218549728393555	0.6602033972740173	1121	1.2944180127760774e-7
77	-7.42185640335083	0.6601972579956055	1075	7.942390567450275e-8
78	-7.421866416931152	0.6601883172988892	1122	1.2842176033700525e-7
79	-7.421872615814209	0.6601822972297668	1081	5.723135387825096e-8
80	-7.421870708465576	0.6601760387420654	1105	8.518367167198448e-8
