# sweep	energy	spin	maxdim	dmrg_maxerr
1	-7.315284252166748	0.8108856081962585	50	0.0001137366853072308
2	-7.369045257568359	0.8186779022216797	100	3.463094981270842e-5
3	-7.397208213806152	0.819170355796814	150	2.580071122793015e-5
4	-7.418797016143799	0.8188664317131042	200	1.4027968063601293e-5
5	-7.431554794311523	0.8185420036315918	300	1.4000430610394687e-6
6	-7.437188148498535	0.8183358907699585	400	1.5916829454454273e-7
7	-7.439366817474365	0.8182269334793091	500	2.4635989248622536e-8
8	-7.440042495727539	0.818178653717041	700	2.443394597761994e-9
9	-7.440279006958008	0.8181543946266174	900	4.855764679234653e-10
10	-7.440378665924072	0.8181309700012207	1045	9.996290600833291e-11
11	-7.440427780151367	0.8181105852127075	1001	9.988100624358509e-11
12	-7.440467834472656	0.8180907964706421	949	9.988645327529966e-11
13	-7.440483570098877	0.8180729150772095	911	1.399430402670987e-7
14	-7.440505504608154	0.8180581331253052	915	5.874237274383631e-8
15	-7.440515995025635	0.8180393576622009	905	6.039823574610637e-8
16	-7.440526962280273	0.818026065826416	906	6.91513690753709e-8
17	-7.440512180328369	0.8180037140846252	910	7.461759565785542e-8
18	-7.440554618835449	0.8179894089698792	929	1.206635147354973e-7
19	-7.440533638000488	0.8179709315299988	926	3.855341290659453e-8
20	-7.440555095672607	0.8179538249969482	926	5.921536327946342e-8
21	-7.440557956695557	0.817937970161438	925	1.268283398303538e-7
22	-7.440587043762207	0.8179237246513367	919	3.256978331478422e-8
23	-7.440577507019043	0.8179025053977966	911	3.783504709531371e-8
24	-7.440593719482422	0.8178893327713013	942	3.356139544052894e-8
25	-7.440603733062744	0.8178748488426208	933	7.715276950648331e-8
26	-7.440600872039795	0.8178564310073853	942	1.3808134724513366e-7
27	-7.440603256225586	0.8178385496139526	948	1.0214760948201729e-7
28	-7.440610408782959	0.8178179264068604	950	2.24986607122446e-7
29	-7.440617084503174	0.8178017139434814	953	8.071501866879771e-8
30	-7.4406256675720215	0.8177843689918518	962	1.287254178805597e-7
31	-7.440618991851807	0.8177720308303833	963	8.20320025241017e-8
32	-7.440644264221191	0.8177543878555298	960	4.193207203684324e-8
33	-7.440640926361084	0.8177374601364136	961	4.0544399837472156e-8
34	-7.440651893615723	0.8177229166030884	972	8.51519459388328e-8
35	-7.44064474105835	0.817704975605011	946	1.4768295386602404e-7
36	-7.440666675567627	0.8176853656768799	984	6.701897348193597e-8
37	-7.4406633377075195	0.8176733255386353	979	3.993824293502257e-8
38	-7.440677642822266	0.8176584839820862	986	5.334862152039932e-8
39	-7.440665245056152	0.8176422119140625	979	7.95171573031439e-8
40	-7.44066858291626	0.8176286220550537	977	5.476351816469105e-8
41	-7.440707683563232	0.8176100850105286	986	7.162577020380922e-8
42	-7.440710067749023	0.8175957202911377	997	1.0465364397305166e-7
43	-7.440685272216797	0.81757652759552	995	5.69927891547195e-8
44	-7.4407219886779785	0.8175665140151978	1004	4.97086496409338e-8
45	-7.440722465515137	0.8175520896911621	991	6.755467296670759e-8
46	-7.440731525421143	0.8175342082977295	995	4.78953481319877e-8
47	-7.440733909606934	0.8175196647644043	992	1.029790794859764e-7
48	-7.440727710723877	0.8175032138824463	990	1.1166130065021207e-7
49	-7.440737247467041	0.8174892663955688	1007	1.497011652418223e-7
50	-7.440739154815674	0.8174740672111511	1000	7.819166114586551e-8
51	-7.440736770629883	0.8174585700035095	1011	7.613640917725206e-8
52	-7.440780162811279	0.8174488544464111	997	1.329070755673456e-7
53	-7.440754413604736	0.8174343109130859	994	8.397913120461453e-8
54	-7.4407734870910645	0.8174188137054443	991	9.792322686053012e-8
55	-7.440781116485596	0.8174068927764893	1013	9.244703846889024e-8
56	-7.440781593322754	0.8173893690109253	1007	6.504087224357136e-8
57	-7.440757751464844	0.8173784613609314	1002	3.164117856613302e-8
58	-7.440783977508545	0.817365288734436	1003	1.4729845076999482e-7
59	-7.440804481506348	0.8173547983169556	1026	1.206136062137375e-7
60	-7.440798282623291	0.8173403739929199	1022	7.215976438601501e-8
61	-7.440786838531494	0.8173280954360962	987	4.015959120806656e-8
62	-7.440785884857178	0.8173142671585083	1010	2.4960363020909426e-7
63	-7.440804481506348	0.8173046112060547	1001	1.0491745250362783e-8
64	-7.4408063888549805	0.8172885179519653	1003	5.717450335396279e-8
65	-7.440804481506348	0.8172793388366699	1012	3.855717878309406e-8
66	-7.440806865692139	0.8172605037689209	984	1.4456259123107884e-7
67	-7.440824031829834	0.8172515630722046	1023	8.582950528079891e-8
68	-7.440817832946777	0.8172447085380554	1004	3.4331492315686774e-8
69	-7.440825939178467	0.8172353506088257	1009	5.6431993300520844e-8
70	-7.440837383270264	0.8172270059585571	1017	6.305464239630965e-8
71	-7.44083309173584	0.8172115087509155	1012	8.699880993390252e-8
72	-7.4408464431762695	0.8172069787979126	1000	4.6013184373805416e-8
73	-7.4408488273620605	0.8171952366828918	986	8.069798695942154e-8
74	-7.440848350524902	0.8171881437301636	1014	9.943084933183854e-8
75	-7.440860748291016	0.8171826601028442	993	1.710255759235224e-7
76	-7.440838813781738	0.8171705007553101	973	8.710170362746794e-8
77	-7.440859317779541	0.8171597719192505	1034	6.579112721283309e-8
78	-7.440861701965332	0.8171552419662476	1007	1.6669288527282333e-7
79	-7.440860271453857	0.8171460628509521	988	2.884426919536054e-8
80	-7.440865516662598	0.8171388506889343	1006	7.505337151769709e-8
