# i	2	3	16
1.0	0.0	0.0	0.0
2.0	0.0	0.0	0.0
3.0	-8.953845453544659e-15	2.612375451572111e-16	5.959522521093762e-15
4.0	-1.1371612517475632e-14	9.6926610534816e-16	6.000312503363219e-15
5.0	6.31971739324595e-16	-4.2655251456612533e-13	3.8784805600204325e-16
6.0	7.034411142485255e-16	-5.30792093706147e-13	3.8183799625553896e-16
7.0	-1.2107715810698288e-14	2.893992975100768e-14	2.8441262601850867e-15
8.0	-1.1424730923761947e-14	3.064091884787257e-14	2.6868695485588244e-15
9.0	9.625347299834561e-49	-4.8051949929833937e-32	-7.067579141384003e-17
10.0	-3.106465429701772e-49	-1.1580050165101071e-32	-5.490037515308837e-17
11.0	0.0	0.0	0.0
12.0	0.0	0.0	0.0
13.0	2.6885032223743605e-15	4.5572284244430386e-15	1.0771453181848369e-16
14.0	2.7447756941420723e-15	4.5686028394960145e-15	1.5597404134447197e-16
15.0	-7.880887582893839e-14	5.4392398039872684e-14	-3.5435317031832244e-15
16.0	-7.883313040001422e-14	5.450054747282553e-14	-1.2687327942272623e-15
17.0	-4.824163344188159e-15	1.0804363338673773e-15	-1.8704791942086336e-14
18.0	-4.9824351870223615e-15	9.625722968643956e-16	-2.3256443991241602e-14
19.0	-2.9131401033183322e-31	-3.39188652061709e-17	-1.210677030369936e-33
20.0	-2.3757726879974006e-31	-2.5113718362235135e-16	-1.29368969148994e-33
21.0	0.0	0.0	0.0
22.0	0.0	0.0	0.0
23.0	-1.195569541441613e-16	1.1719457203851604e-15	-1.0615613731406055e-15
24.0	-1.044626693123195e-16	1.288846380554616e-15	-1.0734224187962313e-15
25.0	9.164810822551421e-15	1.9802012628183803e-14	-8.388174175207399e-15
26.0	9.138279357412852e-15	1.9807815222414654e-14	-8.374170842406827e-15
27.0	1.5553907750346364e-15	-1.6087754218840944e-15	-6.181703458474729e-15
28.0	1.4642052806293375e-15	-1.6335013191422622e-15	-6.1927274162612115e-15
29.0	-3.391886522124901e-17	0.0	-6.032456414387792e-49
30.0	-2.511371836370248e-16	0.0	-4.9196896415784575e-49
