# sweep	energy	spin	maxdim	dmrg_maxerr
1	-7.286496162414551	0.6743232011795044	50	0.0003953003906644881
2	-7.3616228103637695	0.6702680587768555	100	0.00014993036165833473
3	-7.3868632316589355	0.6703841686248779	150	0.00013175788626540452
4	-7.4089765548706055	0.6700018048286438	200	0.00012128988601034507
5	-7.425703048706055	0.6692209243774414	300	2.652777220646385e-5
6	-7.435354232788086	0.6686737537384033	400	1.1903200174856465e-5
7	-7.439161777496338	0.6683697700500488	500	5.021452125220094e-6
8	-7.440597057342529	0.6681439876556396	700	9.022176641337865e-7
9	-7.441275119781494	0.6680295467376709	900	1.8845976512693596e-7
10	-7.441674709320068	0.667933464050293	1200	9.606900164271792e-9
11	-7.441906452178955	0.6678438782691956	1600	1.3245273766671062e-9
12	-7.4420318603515625	0.6677747368812561	2000	2.620521855067892e-10
13	-7.442131519317627	0.6677067875862122	2232	1.6372847255752276e-7
14	-7.442208290100098	0.6676405072212219	2055	1.040467125790201e-7
15	-7.442262649536133	0.6675823926925659	1964	1.3225343309386517e-7
16	-7.442291736602783	0.6675252914428711	1924	6.02105174607459e-8
17	-7.442358016967773	0.6674667000770569	1924	4.883096593744085e-8
18	-7.442392349243164	0.6674134135246277	1878	3.506579560053069e-8
19	-7.442421913146973	0.6673624515533447	1901	9.297843206468315e-8
20	-7.44246244430542	0.6673136949539185	1886	5.898253618852323e-8
21	-7.442479610443115	0.6672605872154236	1869	8.909831450409911e-8
22	-7.442513942718506	0.6672115921974182	1909	6.673518981870075e-8
23	-7.442541122436523	0.6671662330627441	1869	6.555406883990145e-8
24	-7.442564487457275	0.6671228408813477	1899	3.182795893508228e-8
25	-7.442593574523926	0.6670815944671631	1880	4.057054781014813e-8
26	-7.442625522613525	0.6670424342155457	1900	1.1701324353907694e-7
27	-7.442625522613525	0.6670035123825073	1853	6.014093401063292e-8
28	-7.442649841308594	0.6669676303863525	1889	6.751499626034274e-8
29	-7.442684650421143	0.6669348478317261	1841	6.620002324098095e-8
30	-7.44269323348999	0.666903018951416	1874	5.224057630925927e-8
31	-7.442730903625488	0.6668745279312134	1856	1.0092440305697892e-7
32	-7.4427490234375	0.6668472290039062	1812	9.085852070711553e-8
33	-7.442777633666992	0.666820764541626	1853	1.293649347644532e-7
34	-7.442783832550049	0.666797399520874	1832	3.960721173257298e-8
35	-7.442800521850586	0.6667742133140564	1858	4.6207716764001816e-8
