# sweep	energy	spin	maxdim	dmrg_maxerr
1	-7.271435737609863	0.5140429139137268	50	0.00024755275808274746
2	-7.33516788482666	0.4992068111896515	100	7.433512655552477e-5
3	-7.361379623413086	0.49531498551368713	150	6.119097815826535e-5
4	-7.383337497711182	0.494123250246048	200	6.036002014297992e-5
5	-7.397113800048828	0.49300193786621094	300	1.951974081748631e-5
6	-7.404763698577881	0.4921342730522156	400	6.280664365476696e-6
7	-7.408324718475342	0.49109435081481934	500	2.264452405142947e-6
8	-7.409892559051514	0.48971274495124817	700	3.917355684279755e-7
9	-7.410684585571289	0.48814263939857483	900	6.542608588233634e-8
10	-7.411108016967773	0.4864925742149353	1200	6.956272891045501e-9
11	-7.4113850593566895	0.4846993088722229	1600	7.897369980192082e-10
12	-7.411637306213379	0.4827307462692261	1969	1.127096749264922e-10
13	-7.41179895401001	0.48080939054489136	1916	8.471828039091633e-8
14	-7.411954879760742	0.4789133667945862	1831	5.722341001046516e-8
15	-7.412069797515869	0.4770926833152771	1766	4.155203114919459e-8
16	-7.412137031555176	0.4754362106323242	1710	5.8556686610700126e-8
17	-7.4121994972229	0.4739239513874054	1694	9.630513631009308e-8
18	-7.412269592285156	0.47247910499572754	1675	1.1266654098562867e-7
19	-7.412331581115723	0.4712463319301605	1635	6.381058170745746e-8
20	-7.412370204925537	0.4701918661594391	1636	1.0778049386317434e-7
21	-7.412408828735352	0.4691029489040375	1625	8.243040383604239e-8
22	-7.412436008453369	0.4680453836917877	1615	5.00588015484027e-8
23	-7.41246223449707	0.46701377630233765	1642	8.366880877019867e-8
24	-7.412503719329834	0.4660229980945587	1623	7.330068996225236e-8
25	-7.412505149841309	0.46532928943634033	1639	7.311732730386211e-8
26	-7.412507057189941	0.464739590883255	1602	2.7086871412507207e-8
27	-7.412519931793213	0.46422383189201355	1598	3.4312769514599495e-8
28	-7.412551403045654	0.4637528359889984	1626	4.417107035692425e-8
29	-7.412550449371338	0.4633888006210327	1608	4.222773952733405e-8
30	-7.412557125091553	0.46306687593460083	1578	1.0987022136532687e-7
31	-7.412563323974609	0.46280187368392944	1670	9.032348202708818e-8
32	-7.412580966949463	0.4625589847564697	1659	7.353449404945422e-8
33	-7.41256856918335	0.4623446464538574	1649	9.613031437538666e-8
34	-7.412576675415039	0.46214526891708374	1678	1.0003361694543855e-7
35	-7.412600994110107	0.46198680996894836	1705	8.418770391926955e-8
36	-7.412593841552734	0.461835652589798	1664	3.796813174972158e-8
37	-7.412614345550537	0.4617057740688324	1701	1.0055970278699533e-7
38	-7.412633895874023	0.46158456802368164	1671	9.21440346246527e-8
39	-7.412619113922119	0.46147629618644714	1676	1.1527801291322248e-7
40	-7.412625312805176	0.46138253808021545	1675	9.114970112023002e-8
41	-7.412628650665283	0.46129947900772095	1661	8.215247504494982e-8
42	-7.4126386642456055	0.46122023463249207	1674	8.593315214966424e-8
43	-7.412646770477295	0.46114909648895264	1737	8.710404131306859e-8
44	-7.412652492523193	0.4610862731933594	1714	1.0282644069548041e-7
45	-7.412649631500244	0.4610287845134735	1764	1.175669837039095e-7
46	-7.412657737731934	0.46098047494888306	1680	9.658792521349824e-8
47	-7.4126482009887695	0.4609326124191284	1738	1.2150276518241299e-7
48	-7.41265344619751	0.46088579297065735	1755	6.428616217135641e-8
49	-7.412672519683838	0.460847407579422	1698	7.50383364334084e-8
50	-7.412681579589844	0.4608073830604553	1734	9.878053930378883e-8
51	-7.41269063949585	0.4607701599597931	1747	3.983485186154212e-8
52	-7.4126973152160645	0.4607371389865875	1716	6.586793688256876e-8
53	-7.412690162658691	0.460707426071167	1723	3.6376277989802475e-8
54	-7.412695407867432	0.46068376302719116	1737	1.5872241476699855e-7
55	-7.412696838378906	0.4606601893901825	1719	8.549938002033741e-8
56	-7.412693023681641	0.4606415629386902	1742	5.789275547840589e-8
57	-7.412712097167969	0.46062275767326355	1704	8.569532639057797e-8
58	-7.412707805633545	0.4606056809425354	1745	1.1880287331678119e-7
59	-7.412700653076172	0.46058422327041626	1719	2.850288183253724e-8
60	-7.412714958190918	0.4605671465396881	1733	1.3162748757622467e-7
61	-7.412723541259766	0.4605521559715271	1775	9.030139835886075e-8
62	-7.412727355957031	0.46053653955459595	1777	1.2115977199300687e-7
63	-7.4127302169799805	0.4605219066143036	1727	9.374275578011293e-8
64	-7.412726879119873	0.46050575375556946	1776	6.189579693227643e-8
65	-7.4127278327941895	0.4604937434196472	1750	9.216061869210534e-8
66	-7.41273832321167	0.4604831039905548	1757	1.5266469688413054e-7
67	-7.412747859954834	0.4604734480381012	1749	9.750504403882587e-8
68	-7.412731647491455	0.4604630768299103	1745	4.996055835704283e-8
69	-7.412737846374512	0.46045342087745667	1753	4.396440544951474e-8
70	-7.412741184234619	0.4604412019252777	1766	3.678864146650085e-8
71	-7.412744998931885	0.46043121814727783	1801	8.679769791797298e-8
72	-7.412762641906738	0.4604209363460541	1726	5.6816290339156694e-8
73	-7.412751197814941	0.4604116678237915	1763	3.9012810759686545e-8
74	-7.412755012512207	0.4604034125804901	1831	6.981291278407298e-8
75	-7.412756443023682	0.4603935480117798	1816	9.311844451076468e-8
76	-7.412762641906738	0.4603855609893799	1760	1.0800266636579181e-7
77	-7.412759304046631	0.4603784382343292	1753	8.839967335916299e-8
78	-7.412775993347168	0.4603722095489502	1842	7.958307435274037e-8
79	-7.412775039672852	0.4603648781776428	1821	4.0065419426582594e-8
80	-7.412755966186523	0.46035870909690857	1785	9.484394070113922e-8
