# i	10	27
1.0	1.648871012816348e-16	4.891871150198105e-16
2.0	1.6053149792548728e-16	4.170014254722811e-16
3.0	-8.364656505795092e-14	-6.049594656757379e-14
4.0	-8.412753155504382e-14	-5.976143815736097e-14
5.0	-2.63240158074002e-16	8.607300050987792e-14
6.0	-4.630335296735468e-16	9.877854958447891e-14
7.0	1.1663310105874052e-16	4.550248439722912e-13
8.0	-2.64304422716581e-17	3.9767152302120927e-13
9.0	-0.445030090908013	-0.43555961993175957
10.0	-0.48375383863814697	-0.4355596199317585
11.0	-1.7386568729765298e-16	-4.4016085590400914e-16
12.0	-2.474305164482985e-16	-2.567500427879707e-16
13.0	-5.5956736401673044e-14	-3.597725202983398e-14
14.0	-4.8555743214179087e-14	-3.107270650442275e-14
15.0	2.960520404282412e-16	-1.0707862689494956e-14
16.0	2.452352169642074e-15	-1.0977008855343386e-14
17.0	3.9507214474117e-9	3.94903421788807e-9
18.0	4.5352252428196814e-9	4.533287025198886e-9
19.0	3.128459921710657e-9	3.1283691714083456e-9
20.0	2.7252610654069074e-9	2.725182832180328e-9
21.0	-3.965524138215224e-14	-3.0769268161129665e-14
22.0	-4.022222420078949e-14	-3.0785929964082836e-14
23.0	-1.139774750310087e-11	-1.1137875074767926e-11
24.0	-1.3084283658872944e-11	-1.2785799852871515e-11
25.0	-2.8568844605686892e-11	-4.190315189241732e-11
26.0	-2.4887502470330343e-11	-4.054195185949821e-11
27.0	-4.203052118750631e-15	-0.48375383863814697
28.0	-4.123736267690885e-15	-0.4450300909080129
29.0	-4.972915086787271e-12	-4.670116598516242e-12
30.0	-5.707768846852787e-12	-5.2473051381454685e-12
31.0	-7.224609190688295e-9	-7.2256963714971615e-9
32.0	-6.293495846827995e-9	-6.294442719862828e-9
33.0	-4.644086606714523e-15	1.1836204856715589e-15
34.0	-4.6705666638858976e-15	2.2040628756757907e-16
35.0	-1.1999830284641048e-16	9.523999603756217e-16
36.0	-1.5796474829756154e-16	1.0337189210649265e-15
37.0	1.13183182818151e-13	7.619451354905199e-14
38.0	9.860134541007205e-14	6.664165798076794e-14
39.0	-5.86629065121385e-16	-4.5087625639811355e-15
40.0	-2.4026286118325927e-16	-4.452974731909134e-15
41.0	7.282280250925963e-17	-7.323370843379896e-13
42.0	-2.1584277654660585e-17	-8.409911961218305e-13
43.0	-1.4908042720403724e-6	-1.4907695735712871e-6
44.0	-1.2986682843684683e-6	-1.2986380576204152e-6
45.0	7.678326334595568e-16	2.575549770930658e-14
46.0	8.079989762066356e-16	2.54396113784906e-14
47.0	-2.004650879468102e-14	1.581759379794789e-14
48.0	-2.3263449721431742e-14	1.8120619914171853e-14
49.0	-4.132576494898326e-13	-3.4066656948227006e-13
50.0	-3.6075260385620736e-13	-2.9707760329795023e-13
51.0	2.2831048946817856e-15	7.208550997667039e-15
52.0	2.0109832670024757e-15	7.331821829039588e-15
53.0	1.387471583906868e-13	1.2639261009666636e-13
54.0	1.5873949921441185e-13	1.4457719222097834e-13
55.0	-5.888931705136468e-7	-5.888931823966342e-7
56.0	-5.129961708448427e-7	-5.129961809172615e-7
57.0	-1.478968315167074e-15	4.601959275418637e-15
58.0	-1.797998798737144e-15	4.689664674249737e-15
59.0	-2.183405550889209e-16	-8.573776018746908e-16
60.0	3.4341420150828137e-16	-1.0132733009122922e-15
61.0	1.3105855233271052e-14	-3.012119175882401e-14
62.0	1.1190296750570048e-14	-2.7055113909066722e-14
63.0	-4.7437755843710673e-14	-4.0900868207533164e-14
64.0	-4.8393804620437574e-14	-4.180846596687797e-14
65.0	5.923488916127464e-13	4.597089334364082e-13
66.0	6.798708779881696e-13	5.277188628288594e-13
67.0	9.870339059157677e-10	9.867982470437926e-10
68.0	8.598240841505802e-10	8.596189176454958e-10
69.0	-4.1576690448398815e-15	-9.670758074326357e-15
70.0	-3.9652859891626834e-15	-1.0245899395999617e-14
71.0	7.82842541838495e-17	5.814386966558446e-17
72.0	1.4366248881035158e-16	-6.088151801373779e-17
73.0	1.8501518571589784e-17	1.1154820109335322e-14
74.0	3.8811289631703063e-16	8.621249114623083e-15
75.0	5.53020374344199e-15	-1.9811978785937453e-13
76.0	4.700830654148005e-15	-1.9727848796060836e-13
77.0	4.2438698427505624e-14	1.868286487009034e-11
78.0	4.86343043567328e-14	2.144773791451506e-11
79.0	-5.397761065069919e-12	-8.471748023838357e-12
80.0	-4.702284246775047e-12	-7.38070704887478e-12
81.0	-2.860000134405242e-17	8.81228029914517e-15
82.0	-1.9044340519538876e-16	9.05097287850765e-15
83.0	4.533142646081862e-15	-2.6966009099337573e-15
84.0	5.303896834143725e-15	-2.8037615094323307e-15
85.0	5.853350029057963e-14	-6.75606548513825e-14
86.0	5.038328770344924e-14	-5.935588670444205e-14
87.0	-2.7565328261566386e-15	1.0905807358480116e-14
88.0	-2.721080313990234e-15	1.1045518795951501e-14
89.0	6.245680324045233e-14	-1.422657789698441e-16
90.0	7.189139043001019e-14	-4.3364978545703415e-16
91.0	1.2457579797599236e-14	-2.3698709455426807e-14
92.0	1.0815668266297673e-14	-2.082318359341903e-14
93.0	-3.593314012896777e-14	-1.302108231493805e-14
94.0	-3.58714024288461e-14	-1.2622043045987856e-14
95.0	3.1516629613494176e-16	-2.50903363162046e-16
96.0	3.988973341110125e-16	-2.8125743239475617e-16
