# i	20
1.0	0.33283689618110657
2.0	0.21998275816440582
3.0	3.200633727828972e-5
4.0	2.5438461307203397e-5
5.0	-7.127388380467892e-5
6.0	-5.91848511248827e-5
7.0	1.2074678124918137e-5
8.0	1.2143580534029752e-5
9.0	3.475754783721641e-5
10.0	2.6128693207283504e-5
11.0	-2.8339179607428377e-6
12.0	-2.641517539814231e-6
13.0	-1.2977839105587918e-5
14.0	-1.2685914953181054e-5
15.0	-6.400366146408487e-6
16.0	-8.183817953977268e-6
17.0	1.8469150745659135e-5
18.0	1.510610309196636e-5
19.0	-0.32517826557159424
20.0	-0.29207712411880493
21.0	2.2255738940657466e-7
22.0	-3.88807478657327e-7
23.0	-1.6834455891512334e-5
24.0	-2.2699565306538716e-5
25.0	-0.19635678827762604
26.0	-0.16274794936180115
27.0	6.064083663659403e-6
28.0	6.025710717949551e-6
29.0	2.699796823435463e-6
30.0	3.1310673875850625e-6
31.0	-1.2965351743332576e-5
32.0	-1.9216611690353602e-5
33.0	2.0442162167455535e-6
34.0	2.0095169475098373e-6
35.0	3.488555739750154e-5
36.0	4.133833135711029e-5
37.0	2.9221289878478274e-5
38.0	4.0160466596717015e-5
39.0	0.0166445504873991
40.0	0.025949083268642426
