# i	15
1.0	-0.001683872406273934
2.0	7.119490276139007e-8
3.0	1.4297827044540412e-7
4.0	6.917172753855005e-9
5.0	1.4798399863532371e-8
6.0	-2.2347869362713123e-5
7.0	6.9142763692448655e-6
8.0	-1.4478606833422114e-9
9.0	-1.1418453132235745e-8
10.0	5.4597202925332766e-8
11.0	6.187368442291596e-8
12.0	-0.06372564241175065
13.0	-0.07138085333588046
14.0	-0.33236679896609356
15.0	-0.46033076749049395
16.0	1.2524346494797414e-8
17.0	6.96974065938214e-9
18.0	0.023602406383157137
19.0	0.07719539196351409
20.0	-1.1725808728693286e-8
21.0	-1.2440788191726143e-8
22.0	1.074711458715072e-9
23.0	-1.993624631691758e-9
24.0	1.1088573444894932e-5
25.0	4.235759768504609e-5
26.0	2.379690115534433e-9
27.0	-3.4453666213421497e-9
28.0	2.718038349946994e-7
29.0	1.627149143011014e-7
30.0	-0.07718100252207678
