# sweep	energy	spin	maxdim	dmrg_maxerr
1	-7.307050704956055	0.8218241930007935	50	0.0001517577766207978
2	-7.373501777648926	0.8253600597381592	100	3.9545073377666995e-5
3	-7.405309200286865	0.8252701163291931	150	3.110806574113667e-5
4	-7.427248477935791	0.8245826959609985	200	1.4149619346426334e-5
5	-7.43776273727417	0.8240395188331604	300	1.0686146652005846e-6
6	-7.441720962524414	0.8237889409065247	400	1.3516465457996674e-7
7	-7.4431471824646	0.8236753940582275	500	2.5211395637825262e-8
8	-7.443680763244629	0.82361900806427	700	1.3236176599207283e-9
9	-7.443872928619385	0.8235845565795898	900	2.662243203666037e-10
10	-7.443981170654297	0.823548436164856	1014	9.99976906834732e-11
11	-7.4440598487854	0.8235169649124146	995	9.993706556743476e-11
12	-7.444097995758057	0.823486328125	983	9.981001442005422e-11
13	-7.444118499755859	0.8234513998031616	987	5.221385279696733e-8
14	-7.444127082824707	0.8234169483184814	994	3.5690817412614706e-8
15	-7.444151401519775	0.8233879208564758	999	1.6917398681925988e-7
16	-7.444169998168945	0.823359489440918	996	9.505299658485455e-8
17	-7.444164752960205	0.8233266472816467	998	1.0166280617340817e-7
18	-7.444204807281494	0.8233029842376709	987	7.949435598675336e-8
19	-7.444188117980957	0.8232697248458862	992	4.8926033002771874e-8
20	-7.444223403930664	0.8232448101043701	999	2.681381694458196e-8
21	-7.444237232208252	0.8232157230377197	1004	9.631258279796384e-8
22	-7.444231033325195	0.8231845498085022	1014	1.588473423907999e-7
23	-7.444242000579834	0.8231561183929443	1009	8.311079824352419e-8
24	-7.4442548751831055	0.8231332898139954	1018	5.6651696667131546e-8
25	-7.444252967834473	0.8231055736541748	1017	2.6789516383018963e-8
26	-7.44426155090332	0.8230791687965393	1020	4.2304559855210755e-8
27	-7.444276809692383	0.8230547904968262	1010	5.2009173856504276e-8
28	-7.444300651550293	0.8230278491973877	1017	1.773310742692047e-7
29	-7.444314002990723	0.8230034708976746	1021	8.282816565952089e-8
30	-7.444305419921875	0.8229802250862122	1022	5.306212358391349e-8
31	-7.444320201873779	0.8229542374610901	1018	1.1259790255735425e-7
32	-7.444333553314209	0.8229279518127441	1029	5.0207258794898735e-8
33	-7.4443359375	0.8229036331176758	1016	4.569604783455361e-8
34	-7.4443583488464355	0.8228826522827148	1019	9.734248607173868e-8
35	-7.4443535804748535	0.8228515386581421	1025	1.3866409176443995e-7
36	-7.44435453414917	0.8228293657302856	1034	2.9750443886200628e-8
37	-7.444380760192871	0.8228104710578918	1019	9.90517960985926e-8
38	-7.444371700286865	0.8227814435958862	1032	1.1010547495970968e-7
39	-7.444396495819092	0.8227625489234924	1030	6.269386432222745e-8
40	-7.444385051727295	0.8227401971817017	1014	6.683399789153555e-8
41	-7.4444098472595215	0.8227253556251526	1045	1.0073634371110529e-7
42	-7.4444146156311035	0.8227032423019409	1034	4.662028985080724e-8
43	-7.444421291351318	0.8226827383041382	1023	2.4708773693760122e-8
44	-7.444403648376465	0.8226613998413086	1015	5.96523932472337e-8
45	-7.444437503814697	0.8226447105407715	1042	9.653160759626189e-8
46	-7.444439888000488	0.8226267099380493	1027	2.7590012052769453e-8
47	-7.444436550140381	0.8226113319396973	1016	5.333097163884304e-8
48	-7.444429397583008	0.8225939273834229	1018	9.199501249668174e-8
49	-7.44446325302124	0.8225795030593872	1032	1.0005649642153003e-7
50	-7.4444684982299805	0.8225660920143127	1021	5.677391712310964e-8
51	-7.444458484649658	0.8225498199462891	1020	4.6742776760311244e-8
52	-7.444471836090088	0.8225374221801758	1044	4.6372456097287795e-8
53	-7.4444756507873535	0.8225226402282715	1027	7.898423604046911e-8
54	-7.444474697113037	0.8225095868110657	1033	9.898764830040818e-8
55	-7.444486141204834	0.8224972486495972	1036	4.815596810203715e-8
56	-7.444505214691162	0.8224853873252869	1029	4.647527873657964e-8
57	-7.4445085525512695	0.8224754929542542	1034	2.9450895056015725e-8
58	-7.444493770599365	0.8224625587463379	1033	1.1781865794091573e-7
59	-7.444494724273682	0.8224500417709351	1005	4.0935724143764673e-8
60	-7.4445061683654785	0.8224399089813232	1010	8.234723480882167e-8
61	-7.444518566131592	0.8224303126335144	1016	4.792867969172221e-8
62	-7.444505214691162	0.8224229216575623	1018	5.6173501405965e-8
63	-7.444519996643066	0.8224132657051086	1019	1.98871333623174e-7
64	-7.444526672363281	0.8224046230316162	1016	5.429598459727458e-8
65	-7.444520473480225	0.8223955631256104	1012	4.603144176940077e-8
66	-7.444535255432129	0.8223872184753418	1015	3.009045457247339e-8
67	-7.444528579711914	0.8223776817321777	1021	8.346120949909164e-8
68	-7.44453239440918	0.8223706483840942	1011	4.166364320212779e-8
69	-7.444544315338135	0.8223626613616943	1014	4.5145160498805126e-8
70	-7.444557189941406	0.8223556280136108	1027	8.504102311235329e-8
71	-7.444546699523926	0.8223474025726318	1030	7.356005227165952e-8
72	-7.444550514221191	0.8223408460617065	1018	4.2818619760964793e-8
73	-7.444553375244141	0.8223351240158081	1027	7.382168121239374e-8
74	-7.4445648193359375	0.8223293423652649	1020	1.5118489216092712e-7
75	-7.444555759429932	0.8223216533660889	1014	5.142069881003408e-8
76	-7.444553852081299	0.8223146796226501	1027	1.3206788196384878e-7
77	-7.444552421569824	0.822309672832489	1001	1.3432098455723462e-7
78	-7.444570064544678	0.8223050236701965	1026	1.868910146640701e-7
79	-7.44456148147583	0.8223002552986145	1012	2.3497060297472672e-8
80	-7.4445695877075195	0.8222948908805847	1030	8.021499553478861e-8
