# i	21
1.0	-0.006481390446424484
2.0	-1.0627850315358955e-6
3.0	0.007695491891354322
4.0	4.221170456730761e-6
5.0	-0.006823922507464886
6.0	-2.4080934508674545e-6
7.0	-2.2302424440567847e-7
8.0	-3.1986671729100635e-6
9.0	1.400249232119677e-7
10.0	4.382391580293188e-6
11.0	6.264385774557013e-6
12.0	-1.5096564993655193e-6
13.0	-3.1358977139461786e-6
14.0	-0.26590925455093384
15.0	-2.177705255235196e-6
16.0	0.0003022029413841665
17.0	5.825892458233284e-6
18.0	6.116325721450266e-7
19.0	-2.957766810141038e-6
20.0	3.1421170660905773e-6
21.0	-0.2695728838443756
22.0	-9.455301892558055e-7
23.0	0.0002598231949377805
24.0	-4.567411622247164e-7
25.0	7.084738626872422e-7
26.0	-3.6620685932575725e-6
27.0	3.5446589663479244e-6
28.0	-1.5031176872071228e-6
29.0	-1.118049908654939e-6
30.0	-8.360495371562138e-7
31.0	-2.1018348661527853e-7
32.0	-1.0083457482323865e-6
33.0	-5.081266408524243e-6
34.0	-1.2874443200416863e-5
35.0	-1.5121993328648387e-6
36.0	-0.00019629744929261506
37.0	-6.297559025369992e-7
38.0	-0.0002333131997147575
39.0	-3.9580234556524374e-7
40.0	-0.0005707961390726268
