# sweep	energy	spin	maxdim	dmrg_maxerr
1	-7.301364421844482	0.8299407958984375	50	0.00012655090540647507
2	-7.368915557861328	0.8266641497612	100	4.7612207708880305e-5
3	-7.399363040924072	0.8261294364929199	150	4.383697159937583e-5
4	-7.422851085662842	0.8253179788589478	200	2.746853897406254e-5
5	-7.436140537261963	0.8246074914932251	300	5.556065843848046e-6
6	-7.441320896148682	0.8243598937988281	400	1.0694365073504741e-6
7	-7.442984580993652	0.8242422938346863	500	2.5370636080879194e-7
8	-7.443550109863281	0.8241657018661499	700	2.4094060080415147e-8
9	-7.44374942779541	0.8241173624992371	900	2.8215696445954563e-9
10	-7.4438557624816895	0.8240737318992615	1200	2.5832108674350707e-10
11	-7.4438982009887695	0.8240323066711426	1232	9.993260385865455e-11
12	-7.443935871124268	0.8239948749542236	1162	9.991979466050793e-11
13	-7.443954944610596	0.8239489793777466	1116	8.617067948080148e-8
14	-7.4439778327941895	0.8239074945449829	1070	1.7456078182931378e-7
15	-7.4439921379089355	0.8238667249679565	1014	2.0552175783450366e-7
16	-7.444004535675049	0.8238231539726257	1027	1.324765150911844e-7
17	-7.444040775299072	0.8237752914428711	1004	4.8100655902771905e-8
18	-7.444046974182129	0.8237230777740479	1008	1.1480832995403034e-7
19	-7.444087028503418	0.8236679434776306	1026	7.721607886423953e-8
20	-7.444085597991943	0.8236099481582642	1037	7.376146982096543e-8
21	-7.444093227386475	0.8235436677932739	1035	2.1701627872516838e-7
22	-7.444142818450928	0.823495626449585	1023	1.5756857862925244e-7
23	-7.444144248962402	0.8234443664550781	1023	2.803687095820351e-7
24	-7.4441752433776855	0.8233938217163086	1014	1.1751885153898911e-7
25	-7.444171905517578	0.8233458995819092	996	1.9573126053273882e-7
26	-7.444188594818115	0.8232998847961426	1001	7.351574993208487e-8
27	-7.444223880767822	0.8232506513595581	1011	1.5706619649336062e-7
28	-7.444231033325195	0.8232027292251587	1010	1.4349797083923477e-7
29	-7.44425106048584	0.8231547474861145	1031	8.317294231119376e-8
30	-7.444271087646484	0.8231116533279419	1016	7.770776022653081e-8
31	-7.444262504577637	0.8230634331703186	1004	3.4891662892277964e-8
32	-7.444289684295654	0.8230252861976624	1013	7.796789702751994e-8
33	-7.444304943084717	0.8229804039001465	1050	6.546373043647691e-8
34	-7.444313049316406	0.82294100522995	1034	2.0088048557909133e-8
35	-7.444352626800537	0.8229056596755981	1027	6.203865865472835e-8
36	-7.444347381591797	0.8228715658187866	1028	7.828087689176755e-8
37	-7.444363117218018	0.822837233543396	1019	6.327820045726185e-8
38	-7.444364547729492	0.8228027820587158	1036	9.052790517216636e-8
39	-7.444375991821289	0.8227707147598267	1001	1.1793283505312502e-7
40	-7.444385528564453	0.8227408528327942	1023	1.6131650681927567e-7
41	-7.444393157958984	0.8227106928825378	1014	6.941053953823939e-8
42	-7.444403171539307	0.8226854801177979	1029	1.157446334332235e-7
43	-7.444421291351318	0.8226624727249146	1014	4.6885560323062236e-8
44	-7.444435119628906	0.8226360082626343	1001	1.763191619374993e-7
45	-7.444438457489014	0.8226146101951599	1037	2.384531505583709e-8
46	-7.444429874420166	0.8225902318954468	996	1.749620111013428e-7
47	-7.444462299346924	0.8225709795951843	1018	7.83794575909269e-8
48	-7.444464206695557	0.8225523233413696	1030	6.193380386321223e-8
49	-7.444457530975342	0.8225336074829102	1009	1.2495479495555628e-7
50	-7.444482326507568	0.8225162029266357	1001	1.0151868679031395e-7
51	-7.444472789764404	0.822498083114624	1022	1.5897443006451795e-7
52	-7.444492816925049	0.8224836587905884	1015	8.354364666729452e-8
53	-7.4445061683654785	0.82246994972229	1013	8.503469217657766e-8
54	-7.444498538970947	0.8224549293518066	1019	4.048121482469469e-8
55	-7.444500923156738	0.8224419355392456	1007	9.645017229331643e-8
56	-7.444515228271484	0.8224312663078308	1033	3.390224279087306e-8
57	-7.444522857666016	0.8224179744720459	1012	2.3605309706908884e-8
58	-7.444515705108643	0.8224050402641296	1012	7.93933452314377e-8
59	-7.444523334503174	0.8223932385444641	1016	1.2971700869002234e-7
60	-7.444521903991699	0.8223835229873657	997	1.5549781906543103e-8
61	-7.44451904296875	0.8223731517791748	1012	2.406425281265001e-8
62	-7.444534778594971	0.8223639726638794	994	1.6412359471473792e-8
63	-7.444540023803711	0.8223553895950317	1012	1.1560427282120145e-7
64	-7.444546699523926	0.8223479986190796	997	8.341010016010841e-8
65	-7.444543361663818	0.8223390579223633	991	8.090513148317768e-8
66	-7.444538116455078	0.8223305940628052	998	7.239253818625002e-8
67	-7.44455623626709	0.8223240375518799	975	6.23948679390196e-8
68	-7.444546699523926	0.8223164081573486	992	5.347692422219552e-8
69	-7.44455623626709	0.822310209274292	1008	3.9552865871428367e-8
70	-7.444560527801514	0.8223037719726562	1012	4.440321887955179e-8
71	-7.44455623626709	0.8222982883453369	982	8.589381650381256e-8
72	-7.444578647613525	0.8222953677177429	984	1.0895760738094395e-7
73	-7.444575309753418	0.8222898244857788	1001	1.1764200280595105e-7
74	-7.444561004638672	0.822283148765564	988	1.3005713128677598e-7
75	-7.44456672668457	0.8222786784172058	987	5.479805409436267e-8
76	-7.444572925567627	0.8222739696502686	983	1.1982311320934969e-7
77	-7.444573402404785	0.8222688436508179	987	7.581497385444891e-8
78	-7.4445695877075195	0.822265625	995	6.763289661648741e-8
79	-7.444581985473633	0.8222609758377075	1006	1.0864092558904304e-7
80	-7.4445929527282715	0.8222586512565613	998	7.263826518055794e-8
