# i	3	16	31	38	48	80	95
1.0	-1.5550630918277538e-32	-4.276246775841272e-33	-1.0050806908840793e-32	-1.1649963314699947e-34	0.0	3.2521970673972294e-49	-1.8388031230792082e-46
2.0	-3.783226744720757e-32	-2.1167255488046125e-32	-4.3880651694140905e-32	-7.2821291035377915e-34	0.0	2.177092094744367e-48	-1.0308357747326882e-45
3.0	-1.3826266985441154e-16	-4.7211233344192326e-15	-5.1000688988032815e-17	4.1473680141839005e-17	2.0808739911418397e-17	2.8146217315665713e-16	-4.869874037766844e-17
4.0	-4.1482016337268046e-16	-6.176832395338925e-15	-1.5026420831316448e-16	6.282124474086391e-17	2.856082278354037e-17	3.636799843002098e-16	-8.367231725769717e-17
5.0	7.183791027474217e-15	2.6971191594112796e-13	-3.044788054702151e-17	-1.7751901310917408e-14	1.2015998151950006e-14	4.441024582501488e-15	5.81711425091831e-15
6.0	9.425156691201625e-15	2.994819521013664e-13	-6.930812747004306e-17	-1.8712915336796185e-14	1.2452348642538232e-14	4.896082854334509e-15	6.885148222635877e-15
7.0	8.648749879119429e-13	-4.3930229858744705e-13	8.086281805351432e-17	1.9442346614888416e-14	-1.1172590388375245e-14	-1.0820515442952926e-14	3.403623282465951e-14
8.0	9.246882889169256e-13	-4.5109660204946843e-13	4.941524260624878e-17	2.088186420181946e-14	-1.1757986297051509e-14	-1.0399619557347407e-14	3.4111379671291294e-14
9.0	-4.581046591537816e-13	9.191214565655743e-13	2.974057137558984e-16	2.3178281447674686e-15	2.62321392379238e-14	-3.56202284100982e-14	-5.148500449377566e-15
10.0	-4.721172700983897e-13	8.940156489235839e-13	3.3693896485587304e-16	1.7840747726930754e-15	2.8795639551657e-14	-2.466582573182492e-14	-7.0296116109039975e-15
11.0	-2.884735142692386e-14	1.4514814087048554e-13	-2.5474288809184923e-17	-3.5997393554483013e-16	-6.4932155099288955e-15	-1.8437931400702806e-15	2.2051685708873086e-14
