# i	20
1.0	0.4231142997741699
2.0	0.2807060480117798
3.0	7.18528390279971e-5
4.0	5.378945934353396e-5
5.0	1.925843389471993e-5
6.0	1.5608040484949015e-5
7.0	-4.441805231181206e-6
8.0	-4.385202828416368e-6
9.0	-1.0105621186085045e-5
10.0	-7.971053491928615e-6
11.0	-2.14095666706271e-6
12.0	-2.5567517241142923e-6
13.0	9.715543569654983e-8
14.0	5.5742507498734994e-8
15.0	1.7383265003445558e-5
16.0	2.257463893329259e-5
17.0	7.547528639406664e-6
18.0	6.017455689288909e-6
19.0	-0.3506789803504944
20.0	-0.3465852737426758
21.0	-1.9763861018873286e-6
22.0	-1.916534756674082e-6
23.0	-1.1608878594415728e-5
24.0	-1.4728134374308866e-5
25.0	-2.901713742176071e-6
26.0	-2.3126501673687017e-6
27.0	-1.0555186236160807e-6
28.0	-1.228282258125546e-6
29.0	6.097535560911638e-7
30.0	6.441620143959881e-7
31.0	-0.0444868765771389
32.0	-0.05573144927620888
33.0	-1.1540141713339835e-6
34.0	-1.15708007797366e-6
35.0	1.2679513019975275e-5
36.0	1.59513765538577e-5
37.0	-2.1319205245617923e-7
38.0	-8.463028393634886e-7
39.0	-0.32249051332473755
40.0	-0.4997870922088623
