# sweep	energy	spin	maxdim	dmrg_maxerr
1	-7.28786563873291	0.6718862652778625	50	0.0001428298419341445
2	-7.3667731285095215	0.6699823141098022	100	4.8411395255243406e-5
3	-7.391273498535156	0.670130729675293	150	6.528973608510569e-5
4	-7.411753177642822	0.6699225306510925	200	8.603268361184746e-5
5	-7.427630424499512	0.6692137122154236	300	3.909130464307964e-5
6	-7.436995506286621	0.668645441532135	400	1.535897172288969e-5
7	-7.44038200378418	0.6683653593063354	500	5.227729616308352e-6
8	-7.44148063659668	0.6681991815567017	700	8.839882639222196e-7
9	-7.44185733795166	0.66810542345047	900	1.7407401742275397e-7
10	-7.442012786865234	0.6680323481559753	1200	1.1158648227649337e-8
11	-7.442084789276123	0.6679643392562866	1600	8.496390813128585e-10
12	-7.442131042480469	0.6679050326347351	1973	9.999668454385713e-11
13	-7.442165851593018	0.6678469181060791	1820	1.193247953779064e-7
14	-7.442197322845459	0.6677944660186768	1752	7.079935926412873e-8
15	-7.442211151123047	0.6677410006523132	1762	7.539825475078032e-8
16	-7.442245006561279	0.6676920652389526	1663	1.7139646502073447e-7
17	-7.442290782928467	0.667641282081604	1607	1.5075372061801318e-7
18	-7.442326545715332	0.6675907373428345	1591	3.967008765926039e-8
19	-7.442358493804932	0.6675388216972351	1645	7.998266227104978e-8
20	-7.442406177520752	0.6674954295158386	1608	1.327011318608129e-7
21	-7.442408084869385	0.6674491763114929	1569	9.994127481149917e-8
22	-7.442446231842041	0.6674064993858337	1546	7.217452235863675e-8
23	-7.442448616027832	0.6673609018325806	1613	7.195820472816195e-8
24	-7.442495346069336	0.6673221588134766	1526	1.1176650360766871e-7
25	-7.442530632019043	0.6672847270965576	1624	5.14420968045215e-8
26	-7.442541599273682	0.6672446727752686	1539	1.3704895707178366e-7
27	-7.442562580108643	0.6672041416168213	1628	6.863528057010626e-8
28	-7.442590236663818	0.6671665906906128	1616	7.527366108206479e-8
29	-7.44262170791626	0.6671297550201416	1562	1.0076946921344643e-7
30	-7.442612171173096	0.6670947074890137	1617	9.025478675539489e-8
31	-7.442656517028809	0.6670624613761902	1567	8.161548237239913e-8
32	-7.442663192749023	0.6670292615890503	1644	3.906084344862393e-8
33	-7.442691326141357	0.6669989824295044	1615	5.8153318605036475e-8
34	-7.442704200744629	0.6669689416885376	1584	5.597144792091058e-8
35	-7.442727088928223	0.6669400334358215	1617	8.904687121003008e-8
36	-7.442739009857178	0.6669120192527771	1633	3.1385180676579694e-8
37	-7.442746639251709	0.6668846607208252	1577	6.990111245386288e-8
38	-7.44277286529541	0.6668606996536255	1632	1.1486651629866174e-7
39	-7.442781448364258	0.6668376922607422	1632	8.559815256603542e-8
40	-7.4427900314331055	0.666814386844635	1613	1.591388212318634e-7
41	-7.442821025848389	0.6667940616607666	1593	9.474634765638257e-8
42	-7.4428324699401855	0.666773796081543	1666	1.1987216907982656e-7
43	-7.442834854125977	0.6667538285255432	1575	7.35245606620083e-8
44	-7.442846298217773	0.6667355298995972	1563	6.508206240596337e-8
45	-7.442865371704102	0.6667187809944153	1605	6.652648210092593e-8
46	-7.442874431610107	0.666702926158905	1601	8.070249180036626e-8
47	-7.442874908447266	0.6666876673698425	1554	5.9204616320585046e-8
48	-7.4428863525390625	0.6666719913482666	1592	6.341583969060594e-8
49	-7.44290018081665	0.6666589975357056	1539	7.053164807757639e-8
50	-7.442905426025391	0.666645884513855	1578	5.976326633572171e-8
51	-7.442908763885498	0.6666327714920044	1542	1.750077274209616e-7
52	-7.442924499511719	0.6666224002838135	1610	9.831924074887866e-8
53	-7.442923545837402	0.6666114330291748	1597	3.4862189579598635e-8
54	-7.442941665649414	0.6666010022163391	1532	7.630177378814551e-8
55	-7.442931175231934	0.6665916442871094	1592	6.700127386238819e-8
56	-7.442930698394775	0.6665811538696289	1607	4.537417908068164e-8
57	-7.442948341369629	0.6665736436843872	1528	4.650627971614085e-8
58	-7.442944526672363	0.6665647029876709	1585	8.077917357240949e-8
59	-7.442953586578369	0.6665582656860352	1589	5.852082907153999e-8
60	-7.442962646484375	0.6665503978729248	1517	5.709658523755934e-8
61	-7.442968368530273	0.6665445566177368	1610	2.2649120978712745e-7
62	-7.442975997924805	0.6665388345718384	1546	5.506915456976458e-8
63	-7.4429755210876465	0.6665332317352295	1516	1.1688966594647354e-7
64	-7.442975997924805	0.6665275692939758	1560	7.411532720880132e-8
65	-7.44297456741333	0.666522741317749	1610	5.337581754361054e-8
66	-7.4429850578308105	0.6665171384811401	1535	1.3153331224202702e-7
67	-7.442975997924805	0.6665123701095581	1536	1.0896711444274843e-7
68	-7.442986011505127	0.6665092706680298	1613	1.0264159300277242e-7
69	-7.442973613739014	0.6665058135986328	1550	1.0219540058642451e-7
70	-7.4429931640625	0.6665031909942627	1547	1.3206553717282077e-7
71	-7.442992210388184	0.6664994955062866	1549	1.4855831409477105e-7
72	-7.442997455596924	0.6664974093437195	1560	1.406823884053665e-7
73	-7.443000793457031	0.6664950847625732	1590	9.261849953645651e-8
74	-7.442993640899658	0.666492223739624	1457	1.0619976364978356e-7
75	-7.443011283874512	0.6664912700653076	1574	1.3475268190177303e-7
76	-7.4429931640625	0.6664875745773315	1508	9.295047931345835e-8
77	-7.442991733551025	0.6664854288101196	1573	3.712910157105398e-8
78	-7.443002700805664	0.6664833426475525	1502	6.079554992766134e-8
79	-7.443009853363037	0.6664823293685913	1561	9.842221970757237e-8
80	-7.443010330200195	0.666481614112854	1504	3.7240447170461266e-8
