# i	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40
1.0	0.24999999740921097	1.1680254131633187e-5	-7.804418206644806e-6	1.430096811378747e-6	-7.461274208535003e-7	4.3485378911616076e-7	9.152178471338748e-8	-8.195107295519383e-7	6.374515666726176e-6	-1.1959589294742966e-7	-2.044407334513817e-7	2.0952523959039047e-7	3.209916843271583e-7	-0.012504550036823013	-1.8993786190842298e-6	-0.0003209960718392194	-1.5434647057811074e-7	5.229741615780272e-8	2.0423846578730492e-7	-1.0290640489975013e-7	-0.013238114337829638	-1.6864175542374805e-7	-0.00020207923525993363	-3.6119356792258695e-7	7.459100234872562e-8	-7.427247473464202e-8	-3.7349373983885416e-8	2.34612192998089e-8	-1.452206956873943e-7	2.7692920659492387e-7	-2.728368506916361e-7	-2.1026479604908028e-7	-1.1166603611499403e-7	-1.2946755464888502e-5	-8.69386094066968e-9	0.00016486416270518355	2.170575376262335e-7	-1.259085746179757e-5	-1.4445714711563094e-7	-0.0003479417930976782
2.0	1.1680254131633187e-5	0.24999988357327801	-2.3983282393516076e-6	1.0511877407505436e-7	-1.3157304987656903e-6	1.2890839643134275e-7	2.2387350076026088e-7	-1.63459431083853e-7	0.1309755123480691	6.086663159667895e-7	-7.191514643957854e-8	-9.768730111415479e-8	1.4656719505096503e-7	1.4939469928899987e-6	-1.233262341780214e-7	1.2019145563831215e-7	9.48520087633108e-7	5.017749440397008e-11	-1.1565932644585732e-7	-2.2381681588411645e-11	1.5691062878620648e-6	3.44746628631288e-11	7.032705633587785e-8	-1.7911316083573821e-12	3.6675041401185696e-11	-1.8698770350880553e-11	-2.3450853183260884e-11	3.789830980080722e-12	2.539153916815821e-11	-2.9802236399938015e-11	7.607802797738642e-13	4.9267438535471514e-11	-1.1138836856203931e-11	2.16938522832359e-8	6.467562318810848e-12	-5.233679494911551e-8	-2.4088975140093532e-11	1.075908213305006e-8	3.203318196775785e-11	3.0785182423060193e-9
3.0	-7.804418206644806e-6	-2.3983282393516076e-6	0.24999988646272042	-7.78757757854859e-7	2.054957022837847e-6	1.6935154542006828e-6	1.0668763543104726e-6	-1.2578141793576854e-6	-2.5763683376072936e-7	-1.5071478526888435e-6	-1.0371413481324076e-7	4.656729543828161e-7	1.8328363819395876e-6	0.04184929108561114	-1.0318989638582891e-6	-0.000788961100693971	-1.0235817731578875e-6	-1.150443046857015e-8	5.451853615836917e-7	-5.723427592277967e-7	0.042348825968476535	8.076726745895812e-7	-0.0004929471278999854	2.468074426722271e-6	-9.405524358561556e-8	5.448811141841106e-7	-5.460035346292183e-7	1.7403955805987006e-7	6.874719658270587e-7	-7.506448337479127e-7	1.7384083655934265e-6	6.06514261440236e-7	5.961223732423448e-7	-0.0012261935066858439	2.0382187926258653e-7	0.0024179309745103244	-5.971841374582663e-7	0.00019656638764314373	4.2722715355704597e-7	3.878980978517488e-5
4.0	1.430096811378747e-6	1.0511877407505436e-7	-7.78757757854859e-7	0.24999983234685713	5.076138790024089e-7	1.1149094191502869e-7	-1.642264599245227e-7	2.644066369010545e-7	6.260210310414413e-7	-1.510958358730797e-7	0.12232701834278506	-2.9983349846421634e-8	1.327389801116004e-7	4.982320791637117e-7	2.6688999951666837e-7	-1.9391982723058095e-8	-1.2990281745088376e-7	2.2448570229931084e-11	-3.4413129226560584e-8	-2.858217431939909e-11	5.440409774663432e-7	2.4223118851594847e-12	-1.2147666616792706e-8	-8.751778192912634e-12	9.282196768661588e-12	-1.6281626401984254e-11	-2.4656205745273752e-11	1.9316998493834765e-12	8.324638544404712e-13	-5.120049395762858e-12	-4.948061425915448e-12	2.4535063946268952e-11	-1.3386716867970497e-11	3.5061263616556665e-8	2.693149456345436e-12	-3.089420267667484e-8	-5.202329630285505e-12	9.675539960461388e-10	1.5529793238360753e-11	7.560408022241051e-9
5.0	-7.461274208535003e-7	-1.3157304987656903e-6	2.054957022837847e-6	5.076138790024089e-7	0.24999971711839503	1.854872528565482e-6	-8.248324706336755e-7	-1.0607867685014358e-6	-3.504690422919418e-8	5.060608617328067e-7	-2.4603079163977335e-7	2.3933004269119827e-7	9.699296873127792e-7	-0.00014984271327979403	-1.1382563538313401e-6	-0.0012998666219582364	4.463658407009429e-7	6.055549950148282e-8	2.2560856552234659e-7	6.721093251340492e-8	-0.00014334528325370341	9.308357133487937e-9	-0.0007911378461037591	8.80799770744555e-8	3.441317979119526e-8	-5.508640423967637e-8	2.6249352674611495e-8	2.1088340053625814e-9	1.1483944913380516e-8	-1.4395986799218646e-8	6.209159746665685e-8	-1.3725912081079324e-8	-3.790043008446284e-8	8.30466396320026e-5	-1.872735324585082e-10	-5.061482891496389e-6	-1.0381791498919826e-8	-3.146564020238154e-5	-7.501270459889533e-9	-4.0005862577263184e-5
6.0	4.3485378911616076e-7	1.2890839643134275e-7	1.6935154542006828e-6	1.1149094191502869e-7	1.854872528565482e-6	0.2499997477024952	7.32376409629584e-7	-3.718517780380631e-7	1.3101147538974644e-7	7.737550785205805e-8	1.6046804535532652e-7	3.321739695118508e-8	0.12664371963547383	2.318218237310729e-6	-5.470763202884653e-7	8.75737031953636e-9	3.80103657597143e-8	1.1385970420738777e-10	3.809778338959701e-8	-5.4594022704043635e-11	2.1855546642012078e-6	2.633187720191946e-11	5.3457426852543056e-9	5.855839345338883e-11	2.909251023031192e-11	5.97836032305761e-12	-8.418335023172374e-11	3.883081737862069e-12	2.299264580020205e-11	-4.0166277950591635e-11	4.390766569599825e-11	4.257176913190523e-11	1.1778703219834975e-11	-4.253160862698247e-10	7.026341412612951e-12	1.8709873219480728e-8	-3.22718821108901e-11	4.876332488449341e-9	2.8792177587291044e-11	5.7930721165996115e-9
7.0	9.152178471338748e-8	2.2387350076026088e-7	1.0668763543104726e-6	-1.642264599245227e-7	-8.248324706336755e-7	7.32376409629584e-7	0.24999974662303615	4.359470100287633e-6	3.0588373875092053e-7	1.4394879858027986e-6	-9.94817187570929e-8	-1.9356714761789199e-7	8.726053715515642e-8	0.0004971860852782091	1.8037031786369392e-6	0.0014556562088094498	8.867118586401341e-7	-2.15434094718748e-8	-1.4722535692358788e-7	-1.270674141191995e-8	0.00010016222576248913	3.601522433669741e-8	0.0008370815931860939	-9.048551694793725e-8	-1.0996381284439927e-8	2.306730445047819e-8	-1.620023810525249e-8	-2.734286604214497e-9	2.2335152665214218e-8	1.5906145556219306e-8	-5.997247707115985e-8	9.078942708020027e-9	1.701710063539951e-8	-2.6320129282305e-5	3.496112777398424e-10	6.988986591165857e-5	1.2451605368638037e-8	4.90837945114561e-5	5.242526000784345e-9	-7.75333609177639e-7
8.0	-8.195107295519383e-7	-1.63459431083853e-7	-1.2578141793576854e-6	2.644066369010545e-7	-1.0607867685014358e-6	-3.718517780380631e-7	4.359470100287633e-6	0.249999784322521	-7.837235305242535e-8	-1.9001612053259305e-7	3.328529732336195e-7	-2.1689517093972902e-7	-3.862953430897628e-7	-7.844810805918836e-7	0.12120873587314135	-1.1270489906279132e-6	-3.5008271309467257e-7	-1.863824171808698e-11	-2.1887112172170478e-7	-5.077470753366266e-11	-9.346190423457782e-7	-8.849058276028192e-12	-6.593813485936954e-7	-1.452386707302975e-11	7.483124664692597e-11	5.246888828753776e-12	-6.441841022254366e-11	-3.663782841011837e-12	-1.2735935287967329e-11	1.779372775901931e-11	-1.0421139456650868e-11	-1.2632679069928429e-11	-1.522278702676949e-14	-1.1622993740504739e-8	-1.6665904379640767e-12	2.3305113375757244e-8	1.473425307607565e-11	5.9451254884379704e-9	-9.365921993676844e-12	-4.772056955356021e-9
9.0	6.374515666726176e-6	0.1309755123480691	-2.5763683376072936e-7	6.260210310414413e-7	-3.504690422919418e-8	1.3101147538974644e-7	3.0588373875092053e-7	-7.837235305242535e-8	0.24999983416468446	3.830310588452332e-7	8.505329320843884e-8	-2.628687860963588e-9	1.290854963738915e-7	2.649699188847168e-6	-2.8566025432957096e-8	1.5702065196922952e-8	3.4994209539388144e-7	5.505585857783145e-11	-6.89365380736083e-10	-4.643573481329577e-11	2.905214177243363e-6	6.656161570395519e-11	1.1890713332699072e-8	6.9719008474210155e-12	1.3933048195677334e-11	-2.3282998299032598e-11	-4.685893412970704e-11	9.852622800749192e-12	5.225623588463954e-11	-5.771251755229839e-11	8.141024226187036e-12	8.239106126346881e-11	-9.14054414443933e-12	1.9671367725194586e-8	1.3823770030751398e-11	-8.643600292399723e-8	-4.6362835337807066e-11	2.4709106420343647e-8	5.399508728150441e-11	-7.212523433220197e-9
10.0	-1.1959589294742966e-7	6.086663159667895e-7	-1.5071478526888435e-6	-1.510958358730797e-7	5.060608617328067e-7	7.737550785205805e-8	1.4394879858027986e-6	-1.9001612053259305e-7	3.830310588452332e-7	0.24999985251405973	-3.975564663947695e-7	3.015261616986928e-8	2.1145466321778337e-7	9.039899139411398e-7	-1.4978180292695684e-7	-2.0390002308889235e-7	0.13851846092354617	-1.5372906541467153e-7	4.301856162967682e-8	1.3917076305914084e-8	8.137164583783002e-7	1.67411671981587e-10	-1.403405126263544e-7	3.1284982753481745e-10	-1.3317211578576477e-7	-3.5536396384693554e-11	4.394140088694998e-10	3.2168327021087807e-13	4.2618950216786725e-11	-1.841027128911415e-11	1.9511133175474416e-10	3.4538871622340765e-11	-1.2145443497634113e-12	7.107777538150054e-8	-1.5033701022004147e-12	-2.242046032484953e-7	-1.5257186161446345e-11	9.738454280370536e-9	2.2633161685109828e-11	8.41443742856339e-9
