# i	21
1.0	-0.0024003682192415
2.0	2.40933763961948e-6
3.0	0.0014509918401017785
4.0	-2.9757072752545355e-6
5.0	0.003940070513635874
6.0	-9.324629900220316e-6
7.0	-5.912053893553093e-6
8.0	-1.7133171468231012e-6
9.0	4.841591362492181e-6
10.0	2.7385451630834723e-6
11.0	-3.571499973986647e-6
12.0	-2.6662075924832607e-6
13.0	-8.573657396482304e-6
14.0	-0.30507439374923706
15.0	-1.7489275023763184e-6
16.0	9.862765728030354e-5
17.0	3.664547193693579e-6
18.0	8.912602993405017e-7
19.0	-3.4231654808536405e-6
20.0	4.012992576463148e-6
21.0	-0.32525599002838135
22.0	-1.4702418411616236e-6
23.0	7.691669452469796e-5
24.0	8.840985401548096e-7
25.0	1.3438857422443107e-6
26.0	1.6392497173001175e-6
27.0	3.967148586525582e-6
28.0	-1.7479964071753784e-6
29.0	-2.5563253984728362e-6
30.0	-3.9988128719414817e-7
31.0	1.160440660896711e-6
32.0	1.9097815311397426e-6
33.0	1.9896601770597044e-6
34.0	-8.414796866418328e-6
35.0	-1.4044603631191421e-6
36.0	1.3171054888516665e-5
37.0	-7.965865052028676e-7
38.0	-9.472858073422685e-5
39.0	2.161567635994288e-6
40.0	-0.0002664947824086994
