# i	15
1.0	-1.9706785678863525e-6
2.0	-3.939960151910782e-6
3.0	-6.273388862609863e-6
4.0	3.129243850708008e-7
5.0	1.7825514078140259e-6
6.0	-3.0776544008404016e-5
7.0	-6.798156391596422e-5
8.0	-1.0594396826490993e-6
9.0	-9.177165338769555e-8
10.0	-4.131346940994263e-6
11.0	-1.5257974155247211e-6
12.0	0.06145840883255005
13.0	0.03119208663702011
14.0	-0.3323904573917389
15.0	-0.46002718806266785
16.0	-4.393887138576247e-6
17.0	-4.585747774399351e-6
18.0	0.051532499492168427
19.0	0.08834420889616013
20.0	1.2814998626708984e-6
21.0	1.391799742123112e-6
22.0	8.400529623031616e-7
23.0	2.9810325941070914e-7
24.0	-0.00025967194233089685
25.0	9.056550334207714e-5
26.0	1.984415575861931e-6
27.0	1.1990778148174286e-6
28.0	6.4373016357421875e-6
29.0	4.082918167114258e-6
30.0	4.932284355163574e-6
