# i	1	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96
1.0	-0.46568438485301117	0.33944590050846213	-0.3394459005084636	-0.277350098112619	0.2773500981126167	9.795871877052683e-15	-4.55024151917639e-13	6.244643839497066e-14	-3.103203200772259e-13	7.858143827361388e-14	1.2736501327475154e-12	1.0650825590085054e-14	6.675704359724565e-13	-1.3728051269246135e-12	-1.1239623182946388e-12	1.5350002482922704e-12	7.18437670615163e-15	-1.1013465713629914e-12	3.3190687915165535e-13	3.2052908907297595e-12	1.5095529506073e-13	5.675097321957691e-13	-1.816992671987861e-12	-5.43330376094984e-13	2.8855414650812903e-13	1.3582988401244297e-12	2.2614086336906953e-12	-1.4569654919163137e-12	-1.0802213433093393e-12	1.2835861024112127e-12	-5.193970459344496e-13	7.302569508099748e-13	-1.1898274638086992e-12	-1.1713724212525831e-12	-2.1847985820011165e-13	-6.749771843355482e-13	4.891835292169109e-14	-2.1785690437810547e-13	4.187909411512042e-12	-2.7516721860089644e-13	4.67242014341167e-13	1.7328163992263717e-12	2.511164482648002e-13	2.7569369135820577e-12	-5.022666026401976e-13	-2.1365728501543735e-14	-5.480461111367864e-13	-1.5991569853892576e-13	8.155943705023638e-13	-7.08188316104843e-13	-3.3453164068789154e-14	-8.168733475747965e-15	-3.0523235378974885e-15	5.355024546805735e-15	-7.617216418540665e-15	1.9422055418099495e-13	5.727882257738407e-13	-8.640099044602613e-13	2.2718977206789114e-13	-6.089622506905431e-13	-3.6575550060831543e-13	-1.847950416232782e-13	-1.3007959654270877e-13	1.2334009397601692e-13	1.8488956926030653e-12	2.1942171245006397e-12	4.72461862720099e-13	3.848681314313418e-13	1.1450683237379305e-12	-4.043645701487486e-13	4.913918876891997e-15	6.025876466026928e-13	-3.077246400561374e-13	-1.9242276062428577e-12	-8.518849324361081e-14	-2.6334382221026714e-12	-3.7823895372346387e-13	-9.235205189592385e-13	1.1257656563871384e-12	6.161861786637289e-13	-1.1691783320602809e-12	-5.684575949394497e-13	9.586559580520238e-13	2.7261334839868355e-13	-6.411392179324402e-13	5.902689085588816e-13	3.845811535912878e-13	-3.2030552555562224e-13	-8.575160569973124e-13	-6.107562496049096e-13	5.598889222756356e-13	-5.385541530801252e-13	-4.688361572890393e-13	-1.66092800927665e-12	1.0574381718959243e-12
2.0	0.46568438485301106	-0.3394459005084622	0.3394459005084636	0.27735009811261907	-0.2773500981126166	-1.0000897496188116e-14	4.549768084057194e-13	-6.247779878430208e-14	3.0999013351695466e-13	-7.87495514549681e-14	-1.27371546781322e-12	-1.0483896819359975e-14	-6.674592502946604e-13	1.372650258508933e-12	1.1239626141734153e-12	-1.5350320934790288e-12	-7.187310535254128e-15	1.101214442532791e-12	-3.3188261756415197e-13	-3.2052866077925087e-12	-1.5110764952159005e-13	-5.676931356439703e-13	1.8169267573298592e-12	5.434115406851759e-13	-2.8870904315642313e-13	-1.358059558253487e-12	-2.261515017961444e-12	1.4571651556802452e-12	1.0801401703648536e-12	-1.2835607251102073e-12	5.192369907027979e-13	-7.302273736716726e-13	1.1898749869135806e-12	1.1712669481856138e-12	2.1841894356346056e-13	6.750079429738821e-13	-4.889444768027672e-14	2.1775825133456514e-13	-4.187696686567625e-12	2.7515288463260057e-13	-4.672310173148664e-13	-1.73269535296993e-12	-2.5100585866349436e-13	-2.7569863328663526e-12	5.02309776471468e-13	2.128723129363297e-14	5.47899022296057e-13	1.598116442433371e-13	-8.15573085623317e-13	7.080844257245346e-13	3.365997096998405e-14	8.170480405454587e-15	3.0563215225098825e-15	-5.393119056009206e-15	7.588539951470912e-15	-1.9428695637760478e-13	-5.726915966539669e-13	8.639702052472386e-13	-2.2732998303002282e-13	6.089623795278246e-13	3.6581264127610125e-13	1.8482413132648152e-13	1.2996219715551595e-13	-1.2332337889882845e-13	-1.8488982265281606e-12	-2.1941589678153263e-12	-4.723950022815502e-13	-3.848884726209251e-13	-1.1450563506378767e-12	4.0435073520358967e-13	-4.9834575089458716e-15	-6.026230292502409e-13	3.080085468337811e-13	1.9240764675665447e-12	8.53204250864357e-14	2.6334626368619144e-12	3.7822917082189555e-13	9.234400884557614e-13	-1.1259008924274089e-12	-6.161929992993003e-13	1.1692673790409516e-12	5.686091157611825e-13	-9.586247170310544e-13	-2.7269805588646334e-13	6.411186198178482e-13	-5.903597818041684e-13	-3.845965721335207e-13	3.2025679170292817e-13	8.574029029247668e-13	6.107872189970803e-13	-5.597579815852347e-13	5.387840034341642e-13	4.687902391771631e-13	1.6609387039666607e-12	-1.0575028598254007e-12
3.0	0.3781885949476205	-0.4728350919583913	0.4728350919583912	0.3781885949476243	-0.3781885949476205	-5.811135407167841e-15	6.10167295062487e-13	-8.905191029493391e-14	4.175891403331302e-13	-1.0258817776779989e-13	-1.7140151622224153e-12	-1.6140678534943776e-14	-9.026607567189881e-13	1.869891470846385e-12	1.510399775581848e-12	-2.086191271280024e-12	-4.920870071420144e-15	1.4759205129463039e-12	-4.432832245962981e-13	-4.330643567010663e-12	-2.0477747767333563e-13	-7.606488869584958e-13	2.4600096735540596e-12	7.369239787628777e-13	-3.908138045472821e-13	-1.8440323095042676e-12	-3.057440988790014e-12	1.9812810559606154e-12	1.460510388269745e-12	-1.7272998845235992e-12	6.995635620884513e-13	-9.931568101782373e-13	1.6165248603451521e-12	1.5757279002270257e-12	2.914061783546958e-13	9.1420631587514e-13	-7.091635672512111e-14	2.9580820377376865e-13	-5.634002708862728e-12	3.7052981983656003e-13	-6.283752602896924e-13	-2.3291099894179418e-12	-3.3950829361143433e-13	-3.74059530192061e-12	6.769220826554836e-13	3.096060845619307e-14	7.475617753875586e-13	2.2104015504663025e-13	-1.105046164677967e-12	9.621665233908218e-13	4.3473975620070704e-14	8.77192223282534e-15	-1.2109153300511192e-15	-4.701170835460875e-15	7.0264684657988355e-15	-2.613791372323763e-13	-7.813167081145492e-13	1.179108442471703e-12	-3.042562927389484e-13	8.187890596269795e-13	4.978171433694412e-13	2.504461522563441e-13	1.763349267253673e-13	-1.6670495786000055e-13	-2.490852600189285e-12	-2.954414645852073e-12	-6.386968442278457e-13	-5.187055914666333e-13	-1.5527762482967954e-12	5.461462387591355e-13	-9.679537263695544e-15	-8.195246709950594e-13	4.1140554187722156e-13	2.6067731692113473e-12	1.1831202691997042e-13	3.542323762749587e-12	5.143792834321707e-13	1.2534348256152867e-12	-1.5329239311791577e-12	-8.35017399700898e-13	1.5724734566831347e-12	7.653435410477779e-13	-1.3041782785846466e-12	-3.7168422737258326e-13	8.726375102213021e-13	-7.938504890058975e-13	-5.163619384599752e-13	4.302865301054688e-13	1.1676431970916e-12	8.164743242134476e-13	-7.548866858865243e-13	7.246530790540213e-13	6.356961132671606e-13	2.2611561447605215e-12	-1.430144226947446e-12
4.0	-0.3781885949476206	0.4728350919583913	-0.4728350919583913	-0.37818859494762425	0.3781885949476204	6.208386112823306e-15	-6.163931388653942e-13	9.016331290352512e-14	-4.213166534672024e-13	1.0375171224277041e-13	1.7310049465311707e-12	1.6274870906536757e-14	9.116495098898637e-13	-1.8883285774942358e-12	-1.5243120505221949e-12	2.105777363389146e-12	4.70248901503412e-15	-1.4898652403640843e-12	4.474685701051593e-13	4.370333887144397e-12	2.068139143819126e-13	7.677579926585707e-13	-2.482509851659866e-12	-7.436162763791078e-13	3.9476422527936954e-13	1.8611818345676373e-12	3.0855115877505282e-12	-1.999577277077702e-12	-1.4738444482455924e-12	1.742672243754456e-12	-7.058655076901806e-13	1.0023494093636796e-12	-1.6307340688792651e-12	-1.5897624455947484e-12	-2.9389488290750366e-13	-9.222239544768024e-13	7.15280425226545e-14	-2.984532695158593e-13	5.684078822658376e-12	-3.738908717729319e-13	6.340164923940014e-13	2.3498028565418592e-12	3.425087932290989e-13	3.773703330245965e-12	-6.829001811942327e-13	-3.1390410332690135e-14	-7.539300381112112e-13	-2.229185537718186e-13	1.1142302640729148e-12	-9.704695608734446e-13	-4.357708421797506e-14	-8.708499291777832e-15	1.1654372441439476e-15	4.508811399602952e-15	-7.111801209857434e-15	2.6349776274876635e-13	7.877950360647264e-13	-1.188709801403627e-12	3.0699305928696553e-13	-8.258502000210883e-13	-5.020472525474809e-13	-2.526303790522778e-13	-1.7774942358114192e-13	1.6806621315723664e-13	2.511117681608607e-12	2.9787489109414796e-12	6.441396983852297e-13	5.231177811875477e-13	1.5656339213927479e-12	-5.5092362670966e-13	9.732504717918635e-15	8.264991373650759e-13	-4.150573453011955e-13	-2.628087659917367e-12	-1.1942311131717584e-13	-3.5715564688929633e-12	-5.188258785324143e-13	-1.2640482559307655e-12	1.5456347290661711e-12	8.41984269443111e-13	-1.5856304791879383e-12	-7.717721675503547e-13	1.3149585707332916e-12	3.7466669798351665e-13	-8.79749665522258e-13	8.004081733840676e-13	5.205506634080295e-13	-4.3366042851458444e-13	-1.176932674753775e-12	-8.230959571048108e-13	7.610036613878038e-13	-7.306336506643176e-13	-6.407289627526974e-13	-2.2790334677235125e-12	1.4413834617313017e-12
5.0	-0.277350098112609	0.33944590050846446	-0.33944590050845874	-0.46568438485301156	0.4656843848530112	1.2337651632879815e-14	-4.364308437966056e-13	5.3994872747603725e-14	-2.7092873273456697e-13	5.616700801987882e-14	1.1301154103227124e-12	1.8850378320306906e-14	5.420612716524242e-13	-1.205882961630002e-12	-1.080803831252981e-12	1.3804356131053292e-12	3.602583333665751e-15	-9.566746505500639e-13	2.840284786923462e-13	3.228061701344779e-12	1.1821695303788452e-13	5.358740004069504e-13	-1.8355541870465004e-12	-5.521228837978521e-13	2.2907870957756295e-13	1.3325316402004756e-12	2.2698138009416298e-12	-1.4053354674838962e-12	-1.083094391818861e-12	1.2145754213029872e-12	-5.054376800691616e-13	5.837969040570899e-13	-1.1168122925193446e-12	-1.1587631971905295e-12	-1.9313834836112469e-13	-6.647226250700932e-13	5.92427712142578e-14	-1.9310733387521595e-13	4.099226401377713e-12	-2.591205374847867e-13	4.07701929900613e-13	1.7040501652779573e-12	1.9819774292416264e-13	2.7113218238829047e-12	-4.382097309940203e-13	-2.1263107996191214e-14	-5.31920289173106e-13	-1.5559991896914197e-13	7.972930331042888e-13	-6.228731085178367e-13	-2.6345575736227535e-14	-5.570195183351194e-15	-8.677063210553653e-16	7.0665581004860524e-15	-3.837081419491796e-15	1.743140030939165e-13	5.730239348803799e-13	-8.725816160674902e-13	2.225793303165807e-13	-5.471142848915342e-13	-3.236474102758854e-13	-1.4785783308344585e-13	-1.1401581496995778e-13	9.123098277502658e-14	1.7971536875064607e-12	2.183707325567368e-12	4.084072412081349e-13	3.5597452523296846e-13	1.042988119634626e-12	-3.4991957368815097e-13	7.0883922587313535e-15	4.924047212068341e-13	-2.596988067028117e-13	-1.9211412664465162e-12	-8.067449708752357e-14	-2.5869826710804696e-12	-3.3923958521963697e-13	-7.856734523589071e-13	1.0565480413459587e-12	5.157059009676346e-13	-1.0756750854234607e-12	-5.598542438183662e-13	8.82506956788962e-13	2.2574826694322515e-13	-5.751953667845906e-13	5.488227943380091e-13	3.47247036650344e-13	-2.8442776656099475e-13	-8.640341135957562e-13	-5.711190310716579e-13	5.054345781353711e-13	-5.03369964607381e-13	-4.2726610585965186e-13	-1.677434283966043e-12	1.0568930357995948e-12
6.0	0.277350098112609	-0.33944590050846457	0.3394459005084587	0.46568438485301156	-0.4656843848530112	-1.2330952370530779e-14	4.3641532201247435e-13	-5.4123580315890634e-14	2.7084693434197094e-13	-5.613715336807236e-14	-1.129982169704721e-12	-1.883382092058357e-14	-5.420214877704473e-13	1.2058493866037975e-12	1.0808124812867895e-12	-1.3804161507689026e-12	3.3828729306116314e-15	-3.6672325291594016e-14	9.51439024464357e-15	1.1546810493496476e-13	4.3807517476659914e-15	1.759583854500524e-14	-6.734702508571679e-14	1.458695380683481e-14	-7.22206629168713e-15	1.8837638720001837e-14	2.3861384348507305e-14	-1.5391296855406795e-14	-1.1846891805525762e-14	1.131799006779111e-14	-5.584671241539096e-15	6.5836306781958175e-15	-1.4125629346909495e-14	-1.8284326187217515e-14	1.1683766806397686e-15	-6.4249920965288045e-15	1.168724318781357e-15	3.3535059967970315e-16	-4.687440453129763e-16	2.2836922921561836e-18	2.133210794294821e-17	-2.4654835462913676e-17	2.133210794294821e-17	2.133210794294821e-17	-2.4654835462913676e-17	2.133210794294821e-17	-1.1185571585378691e-17	1.1807900117552222e-17	2.133210794294821e-17	1.1807900117552222e-17	-1.1185571585378691e-17	-2.4654835462913676e-17	2.133210794294821e-17	1.1807900117552222e-17	-1.1185571585378691e-17	2.133210794294821e-17	2.133210794294821e-17	-1.1185571585378694e-17	2.133210794294821e-17	7.045796204854209e-18	-2.4654835462913676e-17	-1.1185571585378691e-17	7.045796204854209e-18	1.1807900117552222e-17	2.133210794294821e-17	7.045796204854209e-18	2.133210794294821e-17	2.133210794294821e-17	1.1807900117552222e-17	1.1807900117552222e-17	1.1807900117552222e-17	-2.4654835462913676e-17	2.133210794294821e-17	1.1807900117552222e-17	2.133210794294821e-17	2.133210794294821e-17	7.045796204854209e-18	-1.1185571585378691e-17	-1.1185571585378691e-17	7.045796204854209e-18	-1.1185571585378691e-17	-1.1185571585378691e-17	1.1807900117552222e-17	-1.1185571585378691e-17	2.133210794294821e-17	-2.4654835462913676e-17	-2.4654835462913676e-17	1.1807900117552222e-17	1.1807900117552222e-17	2.133210794294821e-17	7.045796204854209e-18	1.1807900117552222e-17	1.1807900117552222e-17	1.1807900117552222e-17	-1.1185571585378691e-17
7.0	6.093254289599441e-16	-1.3304198147795679e-14	6.8142932556914476e-15	-1.0560918950423124e-14	-7.729737559646159e-15	-0.4656843848530103	0.4656843848530109	0.339445900508465	-0.33944590050846196	-0.27735009811261974	0.2773500981126135	-1.0210615917438513e-14	1.0706193785727535e-14	-5.889816565763644e-15	2.3385250504258354e-16	1.0934583012665205e-15	2.133210794294821e-17	1.1807900117552222e-17	2.133210794294821e-17	-1.1185571585378691e-17	-1.2002619445937966e-17	2.133210794294821e-17	7.045796204854209e-18	1.1807900117552222e-17	-1.1185571585378691e-17	2.133210794294821e-17	1.1807900117552222e-17	7.862844065413189e-18	2.133210794294821e-17	2.133210794294821e-17	7.045796204854209e-18	-2.478411620541854e-18	7.045796204854209e-18	-5.606419812121945e-18	2.133210794294821e-17	-2.4654835462913676e-17	2.133210794294821e-17	7.045796204854209e-18	-1.1185571585378691e-17	2.2836922921561836e-18	2.133210794294821e-17	-2.4654835462913676e-17	2.133210794294821e-17	2.133210794294821e-17	-2.4654835462913676e-17	2.133210794294821e-17	-1.1185571585378691e-17	1.1807900117552222e-17	2.133210794294821e-17	1.1807900117552222e-17	-1.1185571585378691e-17	-2.4654835462913676e-17	2.133210794294821e-17	1.1807900117552222e-17	-1.1185571585378691e-17	2.133210794294821e-17	2.133210794294821e-17	-1.1185571585378694e-17	2.133210794294821e-17	7.045796204854209e-18	-2.4654835462913676e-17	-1.1185571585378691e-17	7.045796204854209e-18	1.1807900117552222e-17	2.133210794294821e-17	7.045796204854209e-18	2.133210794294821e-17	2.133210794294821e-17	1.1807900117552222e-17	1.1807900117552222e-17	1.1807900117552222e-17	-2.4654835462913676e-17	2.133210794294821e-17	1.1807900117552222e-17	2.133210794294821e-17	2.133210794294821e-17	7.045796204854209e-18	-1.1185571585378691e-17	-1.1185571585378691e-17	7.045796204854209e-18	-1.1185571585378691e-17	-1.1185571585378691e-17	1.1807900117552222e-17	-1.1185571585378691e-17	2.133210794294821e-17	-2.4654835462913676e-17	-2.4654835462913676e-17	1.1807900117552222e-17	1.1807900117552222e-17	2.133210794294821e-17	7.045796204854209e-18	1.1807900117552222e-17	1.1807900117552222e-17	1.1807900117552222e-17	-1.1185571585378691e-17
8.0	-5.071159429946615e-16	1.3190610943773249e-14	-6.7926692616297055e-15	1.0771002438197417e-14	7.786710078016953e-15	0.4656843848530105	-0.4656843848530109	-0.33944590050846507	0.3394459005084619	0.2773500981126198	-0.2773500981126135	1.029753285959106e-14	-1.0700228284144995e-14	5.83147979126882e-15	-6.334339203923408e-5	2.756908260121425e-6	4.1129146858672533e-7	-1.6697536681721084e-12	-7.425902132420795e-7	-1.974865907716601e-6	-4.467953227311179e-8	1.1584303344470559e-6	5.286812784144187e-8	-3.2845980853920906e-14	2.1037294235923747e-7	-3.1648939436894407e-7	-1.6876689528221106e-7	-7.880776752362205e-8	-1.2536146731539507e-10	9.875026145120019e-11	4.617822436158991e-9	-1.1939256486708252e-8	-1.7240495792697292e-8	5.283273147711455e-9	7.87129985462932e-13	5.2950684411787646e-14	1.2288385137559994e-10	6.050558051561777e-12	6.579893393866406e-12	-6.565162547373584e-12	5.63715025847167e-13	-3.643539786226869e-11	5.21800732593832e-11	-7.057032181909881e-14	-1.3548819180288197e-15	2.0632422580142843e-14	7.032806151643084e-13	1.6603703134818984e-10	2.973800392178515e-12	-2.492338888000181e-12	9.503851051719743e-11	-7.17856591200622e-11	1.301442888127856e-13	-8.716551268250416e-13	-2.2366610292442963e-10	3.409280330490044e-12	-2.9303546539456105e-12	3.4174719500560214e-13	-3.5073679468987523e-14	-2.282951603657242e-13	-6.919100193334561e-12	-6.788791830244888e-12	1.7911365834100843e-11	5.42043558536042e-13	8.720117139705059e-13	-2.3422602799323616e-12	5.914862510543528e-12	1.469995579377341e-11	1.113156794551985e-12	-1.0705491099403588e-10	-1.2875984084963002e-10	-7.732649077592175e-10	-2.2913718061533743e-10	-3.153076142289204e-12	2.1702528603453e-14	-1.6233001595948064e-12	-1.6558666027596387e-12	-2.830201000304257e-13	-2.67514976983974e-12	-6.697190309005005e-13	5.118812880717729e-12	-2.2822094095520677e-14	-9.598380467040306e-14	6.26001441938995e-11	9.083581870500814e-11	-1.1795554540644197e-10	3.135813222469929e-12	3.593017031078804e-14	-2.7978446888677408e-11	-1.247983816226768e-9	2.149179524870754e-11	5.625928806388498e-11	2.466024927404927e-11	-9.473538947022222e-13	1.053609950250312e-12
9.0	4.456672875547287e-15	1.7459346311735366e-14	-4.597678132243374e-15	1.496091219220855e-14	1.689841093128968e-14	0.3781885949476237	-0.378188594947618	-0.47283509195839213	0.4728350919583916	0.3781885949476216	-0.3781885949476208	1.4224417077101083e-14	-8.520742443126751e-15	1.2774290907357703e-14	-0.00010705748799559469	4.853737230296103e-6	6.621199582446377e-7	-2.1215253988423485e-12	-9.155846985812257e-7	-4.738537222998182e-6	-8.996603758244392e-8	2.7972209200287607e-6	1.1378846777711068e-7	-6.00958380536331e-14	3.810848205479498e-7	-7.495478682198563e-7	-3.602639969891539e-7	-1.5420923289721427e-7	-3.8442886367381596e-10	2.1980971710083787e-10	1.0534509307670686e-8	-2.770420843241057e-8	-3.632301098887923e-8	1.0100032277530107e-8	8.763858512179107e-13	4.968854756383135e-14	1.9002834563252491e-10	1.1575830772021525e-11	1.6398121460070193e-11	-1.346060914807509e-11	6.34929332634138e-13	-8.390250232771705e-11	1.1571997362177126e-10	-1.4379143201739973e-13	3.502967668058528e-15	3.8435327838719414e-14	1.0201575172267767e-12	3.6920098691249014e-10	6.449011227754067e-12	-5.702488034940324e-12	1.9276367890491127e-10	-1.6286068152490945e-10	2.488002348388006e-13	-1.7799484696010162e-12	-5.425573887789633e-10	7.599263848963874e-12	-5.522377840872464e-12	9.595413243149003e-13	-4.513313027982805e-14	-4.828468713212825e-13	-1.184949690984688e-11	-1.6079094786101846e-11	3.687783024709773e-11	1.0613996814502572e-12	1.7044750173582539e-12	-4.353704052259952e-12	1.696760242765442e-11	3.436527236525752e-11	2.0842119739367163e-12	-2.3656923386081823e-10	-2.6836016675435185e-10	-1.6760716268224283e-9	-4.802200600005783e-10	-5.5232543324140065e-12	1.6572608811500147e-13	-1.5834232066869002e-12	-3.5733606217541106e-12	-6.913127836117925e-13	-4.683315927795397e-12	-1.6469560295830758e-12	1.1250807783467796e-11	-2.89138431965212e-14	-1.4112075128170322e-14	1.339069993313104e-10	1.6797789234626672e-10	-2.744358404393505e-10	5.818618288745048e-12	6.249588121051097e-14	-5.904210681973119e-11	-2.804297290526125e-9	5.172384208752197e-11	1.0755469452627222e-10	5.0550070157844567e-11	-1.276302480999692e-12	1.8682601129103454e-12
10.0	-4.667537788761791e-15	-1.7666075217047807e-14	4.6050615775579734e-15	-1.5243574814136122e-14	-1.7051905061512955e-14	-0.3781885949476238	0.37818859494761803	0.4728350919583921	-0.4728350919583916	-0.37818859494762136	0.37818859494762064	-1.4404237894411105e-14	8.417924329320778e-15	-1.2803450189105355e-14	0.00022448897152377902	5.242383089594337e-5	-3.886329812766596e-8	-4.61396562840634e-14	1.198382497708796e-7	1.2320555793243746e-6	4.3189205503576955e-8	-1.6494414856344803e-6	-1.2066250419175521e-9	1.1646606542268804e-15	1.9844641417116268e-8	2.3705419197247835e-8	-8.351655812401594e-8	8.671410980767989e-8	-4.2844039718984075e-9	3.9398057671676636e-10	5.9396373103548283e-8	-1.3284148322155141e-9	4.265915729853966e-8	-1.1362208475488644e-7	-1.310715728439784e-13	-2.435185084008759e-8	2.2118060740556028e-8	1.8903251387751256e-8	-1.3428319172665633e-8	-6.439738299620681e-10	2.7647379869084175e-12	-2.947248502269979e-8	-1.3365234299128331e-8	-3.915660277154192e-9	-3.9417648520153656e-14	1.952078688866498e-11	1.3515781030057117e-9	1.4973055332712952e-9	3.152073094987255e-10	1.2160371683572066e-9	-1.3367849969347172e-7	1.374870200865082e-8	1.0225327709311349e-10	8.194950266840391e-8	3.2517518267474073e-9	7.3049251208000695e-9	1.1615123726785852e-9	-3.4211876850953526e-9	5.988114457037036e-15	1.7941605772417371e-9	1.0110527414152541e-8	-5.294439458447994e-10	2.5651765049701856e-9	5.502916707889945e-9	-1.7236102085329676e-9	-8.378053877345098e-10	1.8273346472660497e-8	4.6165767731678045e-8	7.732988045599739e-10	-1.7759890640071813e-9	-4.1042179050777e-8	-1.0352697262647048e-7	-1.0484666386164687e-7	-1.1520080908691325e-9	-3.191847591750203e-11	-1.3449720693907056e-12	-2.628136272173316e-10	4.102798653188689e-10	8.365760515226649e-10	-1.1766239271511074e-8	1.57767928937544e-10	3.2226728632350713e-14	-4.7456964620185775e-14	-4.0252987654362874e-11	-1.500996333527154e-10	4.102087590756251e-10	-1.0791443256661963e-12	3.530723914509827e-15	-3.9183116448303466e-10	7.621984910031882e-10	9.217766519316492e-11	-4.7275462892803333e-11	-6.533950603717026e-12	-5.4425484685804155e-14	2.745531855214123e-13
